Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
510.,18.606,20.7551,19.25889,19.72319,33.83448,4.63538,2.622725
520.,18.58649,20.76279,19.24623,19.72,34.02398,4.444664,2.418328
530.,18.56727,20.77012,19.23366,19.71686,34.21096,4.256356,2.2135
540.,18.54833,20.77709,19.22119,19.71376,34.39547,4.070407,2.008238
550.,18.52966,20.78372,19.20883,19.71071,34.57754,3.886769,1.802539
560.,18.51127,20.79,19.19656,19.7077,34.75719,3.705397,1.596401
570.,18.49315,20.79593,19.18439,19.70474,34.93445,3.526245,1.38982
580.,18.47529,20.80154,19.17231,19.70182,35.10935,3.34927,1.182794
590.,18.45769,20.8068,19.16032,19.69894,35.28192,3.174427,0.9753196
600.,18.44036,20.81174,19.14842,19.6961,35.45219,3.001674,0.7673942
610.,18.42328,20.81635,19.13662,19.6933,35.62018,2.83097,0.5590149
620.,18.40644,20.82064,19.1249,19.69053,35.78592,2.662274,0.3501784
630.,18.38986,20.82461,19.11327,19.68781,35.94945,2.495546,0.1408819
640.,18.37352,20.82826,19.10172,19.68512,36.11077,2.330748,-0.06887801
650.,18.35743,20.83159,19.09026,19.68246,36.26993,2.16784,-0.2791043
660.,18.34156,20.83462,19.07887,19.67984,36.42694,2.006786,-0.4898002
670.,18.32594,20.83734,19.06757,19.67724,36.58184,1.847548,-0.7009691
680.,18.31054,20.83975,19.05634,19.67468,36.73464,1.69009,-0.9126141
690.,18.29536,20.84187,19.04519,19.67215,36.88538,1.534379,-1.124739
700.,18.28041,20.84368,19.03411,19.66964,37.03408,1.380377,-1.337346
710.,18.26568,20.8452,19.0231,19.66716,37.18076,1.228053,-1.55044
720.,18.25116,20.84642,19.01217,19.6647,37.32545,1.077373,-1.764023
730.,18.23686,20.84735,19.0013,19.66226,37.46818,0.9283031,-1.9781
740.,18.22276,20.848,18.99049,19.65985,37.60896,0.7808129,-2.192673
750.,18.20887,20.84835,18.97975,19.65745,37.74782,0.6348706,-2.407747
760.,18.19517,20.84843,18.96908,19.65508,37.88478,0.4904456,-2.623325
770.,18.18167,20.84822,18.95846,19.65272,38.01987,0.3475078,-2.83941
780.,18.16837,20.84773,18.9479,19.65037,38.15311,0.2060277,-3.056007
790.,18.15526,20.84696,18.9374,19.64804,38.28452,0.0659765,-3.273119
800.,18.14233,20.84592,18.92695,19.64572,38.41413,-0.07267424,-3.490749
810.,18.12959,20.84461,18.91655,19.64341,38.54196,-0.2099523,-3.708903
820.,18.11702,20.84302,18.9062,19.64111,38.66802,-0.3458849,-3.927582
830.,18.10463,20.84116,18.8959,19.63881,38.79234,-0.4804988,-4.146792
840.,18.09241,20.83904,18.88565,19.63652,38.91495,-0.6138203,-4.366536
850.,18.08037,20.83665,18.87544,19.63424,39.03586,-0.745875,-4.586819
860.,18.06848,20.834,18.86528,19.63195,39.15509,-0.8766882,-4.807643
870.,18.05676,20.83109,18.85515,19.62967,39.27267,-1.006285,-5.029014
880.,18.0452,20.82791,18.84506,19.62739,39.38861,-1.134689,-5.250936
890.,18.03379,20.82448,18.83501,19.6251,39.50294,-1.261924,-5.473411
900.,18.02253,20.82079,18.825,19.62281,39.61568,-1.388014,-5.696446
910.,18.01143,20.81684,18.81501,19.62051,39.72683,-1.512981,-5.920043
920.,18.00046,20.81264,18.80506,19.6182,39.83644,-1.636849,-6.144207
930.,17.98964,20.80819,18.79513,19.61589,39.94451,-1.759639,-6.368942
940.,17.97896,20.80349,18.78523,19.61356,40.05106,-1.881373,-6.594253
950.,17.96841,20.79854,18.77535,19.61122,40.15611,-2.002071,-6.820143
960.,17.958,20.7932,18.76551,19.60886,40.2596,-2.121765,-7.135699
970.,17.94771,20.78747,18.75569,19.60645,40.36155,-2.240477,-7.464177
980.,17.93755,20.78134,18.7459,19.604,40.46197,-2.358226,-7.793903
990.,17.92751,20.77482,18.73612,19.60151,40.56089,-2.475033,-8.124889
1000.,17.91759,20.76791,18.72637,19.59896,40.65831,-2.590918,-8.457149
1010.,17.90778,20.76061,18.71664,19.59637,40.75425,-2.705899,-8.790693
1020.,17.89808,20.75293,18.70692,19.59372,40.84875,-2.819996,-9.125535
1030.,17.88849,20.74486,18.69721,19.59102,40.9418,-2.933228,-9.461687
1040.,17.879,20.73642,18.68752,19.58826,41.03344,-3.045613,-9.799162
1050.,17.86961,20.72759,18.67783,19.58545,41.12367,-3.157168,-10.13797
1060.,17.86032,20.71839,18.66815,19.58258,41.21252,-3.267912,-10.47813
1070.,17.85112,20.70882,18.65847,19.57965,41.30001,-3.377862,-10.81966
1080.,17.84201,20.69887,18.64879,19.57665,41.38614,-3.487034,-11.16256
1090.,17.83299,20.68855,18.6391,19.57359,41.47093,-3.595446,-11.50685
1100.,17.82405,20.67787,18.62942,19.57047,41.55441,-3.703114,-11.85254
1110.,17.81518,20.66682,18.61972,19.56728,41.63658,-3.810054,-12.19965
1120.,17.8064,20.65541,18.61002,19.56402,41.71747,-3.916282,-12.5482
1130.,17.79768,20.64364,18.60031,19.56069,41.79708,-4.021812,-12.89819
1140.,17.78904,20.63151,18.59058,19.55728,41.87545,-4.126662,-13.24964
1150.,17.78046,20.61902,18.58084,19.55381,41.95257,-4.230845,-13.60257
1160.,17.77195,20.60618,18.57108,19.55025,42.02846,-4.334376,-13.95699
1170.,17.7635,20.59299,18.5613,19.54662,42.10315,-4.43727,-14.31293
1180.,17.7551,20.57944,18.5515,19.54291,42.17664,-4.539541,-14.67038
1190.,17.74676,20.56555,18.54167,19.53912,42.24896,-4.641202,-15.02937
1200.,17.73847,20.5513,18.53182,19.53525,42.3201,-4.742268,-15.38992
1210.,17.73022,20.53671,18.52194,19.5313,42.39009,-4.842752,-15.75204
1220.,17.72202,20.52178,18.51203,19.52726,42.45895,-4.942667,-16.11575
1230.,17.71387,20.50651,18.50209,19.52313,42.52668,-5.042027,-16.48106
1240.,17.70575,20.49089,18.49211,19.51892,42.5933,-5.140842,-16.848
1250.,17.69767,20.47494,18.48209,19.51462,42.65883,-5.239128,-17.21657
1260.,17.68962,20.45865,18.47204,19.51022,42.72327,-5.336895,-17.58681
1270.,17.68161,20.44202,18.46194,19.50574,42.78664,-5.434155,-17.95872
1280.,17.67362,20.42506,18.45181,19.50116,42.84895,-5.530921,-18.33232
1290.,17.66566,20.40777,18.44162,19.49649,42.91022,-5.627205,-18.70764
1300.,17.65772,20.39015,18.4314,19.49172,42.97046,-5.723017,-19.08468
1310.,17.64979,20.37219,18.42112,19.48685,43.02967,-5.818369,-19.46348
1320.,17.64189,20.35391,18.41079,19.48188,43.08788,-5.913272,-19.84405
1330.,17.634,20.33531,18.40041,19.47681,43.1451,-6.007736,-20.2264
1340.,17.62613,20.31638,18.38998,19.47164,43.20133,-6.101773,-20.61057
1350.,17.61826,20.29713,18.37949,19.46637,43.25659,-6.195394,-20.99656
1360.,17.6104,20.27755,18.36895,19.46099,43.3109,-6.288607,-21.38441
1370.,17.60254,20.25766,18.35834,19.45551,43.36425,-6.381424,-21.77413
1380.,17.59469,20.23744,18.34768,19.44992,43.41667,-6.473854,-22.16574
1390.,17.58684,20.21691,18.33695,19.44422,43.46816,-6.565907,-22.55927
1400.,17.57898,20.19607,18.32616,19.43842,43.51874,-6.657593,-22.95474
1410.,17.57112,20.1749,18.3153,19.4325,43.56842,-6.748921,-23.35216
1420.,17.56325,20.15343,18.30438,19.42647,43.6172,-6.839901,-23.75157
1430.,17.55537,20.13187,18.29344,19.42035,43.66512,-6.930407,-23.96888
1440.,17.54748,20.11039,18.28252,19.41417,43.7122,-7.02035,-24.05095
1450.,17.53958,20.089,18.27162,19.40795,43.75845,-7.109743,-24.13313
1460.,17.53167,20.06768,18.26075,19.40168,43.80388,-7.198594,-24.21542
1470.,17.52374,20.04644,18.24989,19.39536,43.84851,-7.286916,-24.29783
1480.,17.5158,20.02528,18.23905,19.389,43.89233,-7.374717,-24.38034
1490.,17.50785,20.00419,18.22823,19.38259,43.93537,-7.462009,-24.46298
1500.,17.49988,19.98317,18.21743,19.37614,43.97764,-7.5488,-24.54573
1510.,17.49189,19.96222,18.20664,19.36964,44.01914,-7.635102,-24.62859
1520.,17.48389,19.94133,18.19586,19.36309,44.05989,-7.720923,-24.71157
1530.,17.47587,19.92052,18.18509,19.3565,44.09989,-7.806273,-24.79466
1540.,17.46783,19.89976,18.17434,19.34985,44.13916,-7.891162,-24.87788
1550.,17.45977,19.87907,18.1636,19.34316,44.17771,-7.975597,-24.96121
1560.,17.4517,19.85845,18.15287,19.33642,44.21554,-8.059589,-25.04466
1570.,17.4436,19.83788,18.14214,19.32963,44.25267,-8.143146,-25.12822
1580.,17.43548,19.81737,18.13142,19.32278,44.2891,-8.226277,-25.21191
1590.,17.42734,19.79691,18.12071,19.31589,44.32484,-8.30899,-25.29572
1600.,17.41917,19.77651,18.11,19.30894,44.35991,-8.391294,-25.37965
1610.,17.41098,19.75616,18.0993,19.30195,44.39431,-8.473196,-25.4637
1620.,17.40277,19.73586,18.0886,19.2949,44.42806,-8.554706,-25.54787
1630.,17.39453,19.71561,18.0779,19.2878,44.46115,-8.63583,-25.63216
1640.,17.38627,19.69541,18.06721,19.28065,44.4936,-8.716576,-25.71658
1650.,17.37798,19.67526,18.05651,19.27344,44.52543,-8.796954,-25.80112
1660.,17.36967,19.65515,18.04581,19.26618,44.55662,-8.876968,-25.88579
1670.,17.36133,19.63509,18.03511,19.25887,44.5872,-8.956628,-25.97058
1680.,17.35295,19.61506,18.02441,19.2515,44.61718,-9.035941,-26.05549
1690.,17.34456,19.59508,18.0137,19.24408,44.64656,-9.114913,-26.14053
1700.,17.33613,19.57514,18.00299,19.23661,44.67534,-9.193552,-26.2257
1710.,17.32767,19.55523,17.99228,19.22907,44.70354,-9.271865,-26.311
1720.,17.31918,19.53536,17.98156,19.22149,44.73117,-9.349858,-26.39642
1730.,17.31066,19.51553,17.97083,19.21384,44.75823,-9.427538,-26.48197
1740.,17.30211,19.49573,17.96009,19.20615,44.78473,-9.504911,-26.56765
1750.,17.29353,19.47596,17.94935,19.19839,44.81068,-9.581985,-26.65346
1760.,17.28491,19.45622,17.93859,19.19058,44.83608,-9.658765,-26.7394
1770.,17.27626,19.43651,17.92782,19.18271,44.86094,-9.735258,-26.82547
1780.,17.26758,19.41683,17.91705,19.17478,44.88527,-9.81147,-26.91167
1790.,17.25886,19.39718,17.90626,19.16679,44.90908,-9.887407,-26.998
1800.,17.25011,19.37755,17.89545,19.15875,44.93238,-9.963075,-27.08447
1810.,17.24132,19.35795,17.88464,19.15065,44.95516,-10.03848,-27.17106
1820.,17.2325,19.33837,17.87381,19.14249,44.97744,-10.11363,-27.2578
1830.,17.22364,19.31881,17.86296,19.13427,44.99922,-10.18852,-27.34466
1840.,17.21474,19.29927,17.8521,19.12599,45.02052,-10.26317,-27.43166
1850.,17.2058,19.27976,17.84122,19.11765,45.04133,-10.33758,-27.5188
1860.,17.19683,19.26026,17.83032,19.10925,45.06166,-10.41175,-27.60607
1870.,17.18782,19.24078,17.81941,19.10079,45.08152,-10.48569,-27.69347
1880.,17.17877,19.22131,17.80847,19.09227,45.10092,-10.5594,-27.78101
1890.,17.16968,19.20186,17.79752,19.08369,45.11986,-10.6329,-27.86869
1900.,17.16055,19.18244,17.78655,19.07505,45.13836,-10.70614,-27.93575
1910.,17.15138,19.16307,17.77556,19.06636,45.15648,-10.77899,-27.94597
1920.,17.14217,19.14376,17.76456,19.05763,45.17421,-10.85148,-27.95624
1930.,17.13292,19.12451,17.75354,19.04885,45.19157,-10.9236,-27.96653
1940.,17.12364,19.10531,17.74251,19.04003,45.20856,-10.99536,-27.97686
1950.,17.11431,19.08617,17.73146,19.03116,45.22519,-11.06676,-27.98723
1960.,17.10494,19.06708,17.72039,19.02225,45.24145,-11.13783,-27.99762
1970.,17.09553,19.04804,17.70931,19.01329,45.25736,-11.20855,-28.00805
1980.,17.08608,19.02906,17.69822,19.00429,45.27292,-11.27894,-28.01851
1990.,17.0766,19.01012,17.6871,18.99525,45.28814,-11.349,-28.029
2000.,17.06707,18.99123,17.67597,18.98616,45.30301,-11.41874,-28.03953
2010.,17.0575,18.97239,17.66483,18.97703,45.31755,-11.48816,-28.05009
2020.,17.0479,18.9536,17.65366,18.96785,45.33176,-11.55727,-28.06068
2030.,17.03825,18.93485,17.64248,18.95863,45.34564,-11.62608,-28.0713
2040.,17.02857,18.91615,17.63128,18.94937,45.3592,-11.69459,-28.08196
2050.,17.01885,18.89749,17.62006,18.94006,45.37244,-11.76281,-28.09265
2060.,17.00909,18.87888,17.60883,18.93071,45.38537,-11.83074,-28.10337
2070.,16.99928,18.8603,17.59757,18.92131,45.39799,-11.89838,-28.11412
2080.,16.98944,18.84177,17.5863,18.91187,45.41031,-11.96575,-28.12491
2090.,16.97956,18.82328,17.57501,18.90239,45.42232,-12.03285,-28.13573
2100.,16.96965,18.80483,17.5637,18.89287,45.43405,-12.09968,-28.14658
2110.,16.95969,18.78641,17.55237,18.8833,45.44547,-12.16624,-28.15746
2120.,16.94969,18.76804,17.54103,18.87369,45.45662,-12.23255,-28.16838
2130.,16.93966,18.7497,17.52966,18.86403,45.46747,-12.29861,-28.17932
2140.,16.92958,18.7314,17.51827,18.85433,45.47805,-12.36442,-28.1903
2150.,16.91947,18.71313,17.50687,18.84459,45.48836,-12.42998,-28.20131
2160.,16.90932,18.6949,17.49544,18.83481,45.49839,-12.49531,-28.21236
2170.,16.89913,18.6767,17.48399,18.82498,45.50815,-12.5604,-28.22343
2180.,16.8889,18.65853,17.47253,18.81511,45.51765,-12.62527,-28.23454
2190.,16.87819,18.63997,17.4606,18.80475,45.17302,-12.69017,-28.24479
2200.,16.86654,18.62056,17.44773,18.79341,44.79275,-12.75555,-28.24153
2210.,16.85391,18.60026,17.43389,18.78105,44.41717,-12.82147,-28.23858
2220.,16.84031,18.57909,17.41908,18.7677,44.0462,-12.8879,-28.23635
2230.,16.82576,18.55706,17.40333,18.75338,43.67975,-12.95484,-28.23483
2240.,16.81029,18.5342,17.38666,18.73809,43.31776,-13.02227,-28.23401
2250.,16.7939,18.51051,17.36909,18.72187,42.96013,-13.09018,-28.23386
2260.,16.77663,18.48601,17.35062,18.70473,42.6068,-13.15855,-28.23438
2270.,16.75847,18.46072,17.33129,18.68668,42.25767,-13.22739,-28.23555
2280.,16.73945,18.43465,17.31109,18.66774,41.91269,-13.29667,-28.23737
2290.,16.71958,18.40782,17.29005,18.64793,41.57178,-13.36638,-28.23981
2300.,16.69888,18.38024,17.26819,18.62726,41.23486,-13.43651,-28.24288
2310.,16.67737,18.35192,17.24551,18.60576,40.90187,-13.50706,-28.24654
2320.,16.65505,18.32288,17.22204,18.58343,40.57274,-13.57801,-28.2508
2330.,16.63194,18.29313,17.19779,18.56029,40.24741,-13.64935,-28.25565
2340.,16.60807,18.26269,17.17277,18.53635,39.9258,-13.72107,-28.26107
2350.,16.58343,18.23156,17.14699,18.51164,39.60786,-13.79317,-28.26705
2360.,16.55804,18.19976,17.12048,18.48616,39.29352,-13.86563,-28.27357
2370.,16.53193,18.16731,17.09324,18.45992,38.98272,-13.93845,-28.28064
2380.,16.50509,18.13422,17.06527,18.43295,38.67538,-14.01141,-28.26278
2390.,16.47754,18.1005,17.03658,18.40526,38.37146,-14.08452,-28.24435
2400.,16.44931,18.06618,17.0072,18.37686,38.0709,-14.15776,-28.22643
2410.,16.42039,18.03125,16.97713,18.34777,37.77363,-14.23112,-28.20901
2420.,16.3908,17.99574,16.94638,18.31799,37.4796,-14.30461,-28.19207
2430.,16.36055,17.95965,16.91496,18.28755,37.18876,-14.37821,-28.17562
2440.,16.32966,17.92299,16.8829,18.25645,36.90106,-14.45193,-28.15964
2450.,16.29813,17.88577,16.85019,18.22471,36.61644,-14.52575,-28.14411
2460.,16.26599,17.84801,16.81686,18.19234,36.33486,-14.59967,-28.12904
2470.,16.23323,17.80972,16.78291,18.15934,36.05626,-14.67369,-28.11442
2480.,16.19987,17.77089,16.74835,18.12573,35.7806,-14.7478,-28.10022
2490.,16.16591,17.73155,16.7132,18.09153,35.50783,-14.822,-28.08645
2500.,16.13138,17.6917,16.67746,18.05673,35.23791,-14.89629,-28.0731
2510.,16.09628,17.65136,16.64115,18.02136,34.97078,-14.97065,-28.06015
2520.,16.06063,17.61053,16.60427,17.98542,34.7064,-15.0451,-28.0476
2530.,16.02442,17.56921,16.56684,17.94893,34.44474,-15.11961,-28.03545
2540.,15.98767,17.52743,16.52887,17.91189,34.18574,-15.1942,-28.02368
2550.,15.95039,17.48518,16.49035,17.87431,33.92936,-15.26885,-28.01229
2560.,15.91259,17.44248,16.45132,17.83621,33.67556,-15.34357,-28.00126
2570.,15.87428,17.39933,16.41177,17.79758,33.42431,-15.41834,-27.9906
2580.,15.83547,17.35575,16.37171,17.75845,33.17556,-15.49318,-27.98029
2590.,15.79617,17.31174,16.33115,17.71882,32.92927,-15.56806,-27.97033
2600.,15.75638,17.2673,16.29011,17.6787,32.68541,-15.64299,-27.96071
2610.,15.71611,17.22246,16.24858,17.6381,32.44393,-15.71798,-27.95142
2620.,15.67538,17.1772,16.20658,17.59703,32.2048,-15.793,-27.94246
2630.,15.63418,17.13155,16.16412,17.55549,31.96799,-15.86807,-27.93382
2640.,15.59254,17.0855,16.1212,17.5135,31.73346,-15.94318,-27.92549
2650.,15.55045,17.03907,16.07784,17.47106,31.50117,-16.01832,-27.91747
2660.,15.50792,16.99227,16.03403,17.42818,31.27108,-16.0935,-27.90974
2670.,15.46497,16.94509,15.9898,17.38487,31.04318,-16.16871,-27.90232
2680.,15.4216,16.89755,15.94514,17.34114,30.81741,-16.24395,-27.89518
2690.,15.37781,16.84965,15.90006,17.29699,30.59376,-16.31922,-27.88833
2700.,15.33362,16.8014,15.85458,17.25243,30.37218,-16.39451,-27.88175
2710.,15.28903,16.75281,15.80869,17.20747,30.15266,-16.46983,-27.87544
2720.,15.24404,16.70388,15.76241,17.16211,29.93514,-16.54516,-27.8694
2730.,15.19868,16.65462,15.71574,17.11637,29.71962,-16.62052,-27.86362
2740.,15.15293,16.60503,15.66868,17.07025,29.50605,-16.69589,-27.85809
2750.,15.10681,16.55512,15.62126,17.02376,29.29441,-16.77128,-27.85281
2760.,15.06033,16.5049,15.57346,16.97689,29.08466,-16.84668,-27.84778
2770.,15.01349,16.45437,15.52531,16.92967,28.87679,-16.92209,-27.84299
2780.,14.9663,16.40353,15.4768,16.8821,28.67076,-16.99751,-27.83843
2790.,14.91876,16.3524,15.42794,16.83418,28.46655,-17.07294,-27.8341
2800.,14.87088,16.30098,15.37874,16.78592,28.26413,-17.14838,-27.82999
2810.,14.82267,16.24927,15.3292,16.73732,28.06347,-17.22382,-27.8261
2820.,14.77413,16.19729,15.27933,16.6884,27.86455,-17.29926,-27.82243
2830.,14.72526,16.14502,15.22914,16.63915,27.66735,-17.37471,-27.81897
2840.,14.67609,16.09249,15.17863,16.58959,27.47183,-17.45016,-27.81572
2850.,14.6266,16.03969,15.1278,16.53972,27.27795,-17.5254,-27.81374
2860.,14.5768,15.98666,15.07667,16.48954,27.08569,-17.60033,-27.81254
2870.,14.5267,15.93338,15.02524,16.43906,26.89501,-17.67496,-27.81153
2880.,14.47631,15.87987,14.97351,16.38829,26.7059,-17.74927,-27.81071
2890.,14.42563,15.82612,14.9215,16.33723,26.51833,-17.82329,-27.81007
2900.,14.37466,15.77215,14.8692,16.28589,26.33229,-17.897,-27.80962
2910.,14.32342,15.71796,14.81662,16.23427,26.14774,-17.97041,-27.80934
2920.,14.27191,15.66355,14.76377,16.18238,25.96468,-18.04353,-27.80922
2930.,14.22012,15.60893,14.71065,16.13023,25.78307,-18.11635,-27.80928
2940.,14.16808,15.5541,14.65727,16.07781,25.6029,-18.18888,-27.8095
2950.,14.11577,15.49906,14.60363,16.02514,25.42415,-18.26112,-27.80988
2960.,14.06322,15.44383,14.54974,15.97222,25.2468,-18.33308,-27.81041
2970.,14.01041,15.3884,14.4956,15.91906,25.07084,-18.40475,-27.8111
2980.,13.95736,15.33278,14.44121,15.86565,24.89623,-18.47613,-27.81193
2990.,13.90408,15.27698,14.38659,15.81201,24.72296,-18.54724,-27.81291
3000.,13.85056,15.22099,14.33174,15.75814,24.55102,-18.61807,-27.81403
3010.,13.79681,15.16482,14.27666,15.70404,24.38038,-18.68862,-27.81528
3020.,13.74284,15.10848,14.22135,15.64972,24.21104,-18.7589,-27.81667
3030.,13.68865,15.05196,14.16583,15.59518,24.04296,-18.82891,-27.81819
3040.,13.63424,14.99528,14.11008,15.54043,23.87614,-18.89865,-27.81984
3050.,13.57962,14.93843,14.05413,15.48547,23.71055,-18.96812,-27.82161
3060.,13.5248,14.88143,13.99797,15.4303,23.54619,-19.03733,-27.8235
3070.,13.46977,14.82426,13.94161,15.37494,23.38303,-19.10627,-27.82551
3080.,13.41454,14.76695,13.88505,15.31938,23.22106,-19.17496,-27.82763
3090.,13.35912,14.70948,13.82829,15.26363,23.06026,-19.24338,-27.82987
3100.,13.3035,14.65187,13.77135,15.20769,22.90062,-19.31155,-27.83221
3110.,13.2477,14.59411,13.71421,15.15157,22.74211,-19.37947,-27.83466
3120.,13.19172,14.53622,13.6569,15.09527,22.58474,-19.44713,-27.8372
3130.,13.13556,14.47818,13.5994,15.03879,22.42847,-19.51455,-27.83985
3140.,13.07922,14.42002,13.54173,14.98214,22.27331,-19.58171,-27.8426
3150.,13.02271,14.36172,13.48389,14.92532,22.11922,-19.64863,-27.84544
3160.,12.96603,14.30329,13.42588,14.86834,21.96621,-19.7153,-27.84837
3170.,12.90918,14.24475,13.3677,14.8112,21.81425,-19.78173,-27.85139
3180.,12.85218,14.18608,13.30936,14.75389,21.66333,-19.84792,-27.85449
3190.,12.79501,14.12729,13.25087,14.69644,21.51344,-19.91388,-27.85768
3200.,12.7377,14.06838,13.19222,14.63883,21.36456,-19.97959,-27.86095
3210.,12.68023,14.00937,13.13342,14.58107,21.21668,-20.04507,-27.86429
3220.,12.62261,13.95024,13.07447,14.52317,21.06979,-20.11032,-27.86772
3230.,12.56484,13.89101,13.01538,14.46513,20.92388,-20.17533,-27.87121
3240.,12.50694,13.83167,12.95614,14.40696,20.77893,-20.24012,-27.87478
3250.,12.4489,13.77223,12.89677,14.34864,20.63493,-20.30467,-27.87842
3260.,12.39072,13.71269,12.83726,14.2902,20.49187,-20.36901,-27.88212
3270.,12.33241,13.65305,12.77762,14.23162,20.34974,-20.43311,-27.88589
3280.,12.27397,13.59332,12.71785,14.17293,20.20852,-20.497,-27.88972
3290.,12.2154,13.5335,12.65795,14.1141,20.06821,-20.56066,-27.8936
3300.,12.15671,13.47358,12.59793,14.05516,19.92879,-20.6241,-27.89755
3310.,12.09789,13.41358,12.53779,13.9961,19.79025,-20.68733,-27.90155
3320.,12.03896,13.35351,12.47754,13.93693,19.65257,-20.75025,-27.91127
3330.,11.97992,13.29336,12.41718,13.87765,19.51575,-20.81271,-27.93188
3340.,11.92076,13.23316,12.35673,13.81825,19.37976,-20.8747,-27.95256
3350.,11.86149,13.17289,12.29618,13.75874,19.24459,-20.93623,-27.97328
3360.,11.80212,13.11257,12.23553,13.69913,19.11024,-20.99731,-27.99406
3370.,11.74264,13.05219,12.17479,13.63942,18.9767,-21.05793,-28.01489
3380.,11.68307,12.99176,12.11397,13.5796,18.84395,-21.11811,-28.03577
3390.,11.62339,12.93128,12.05306,13.5197,18.71199,-21.17785,-28.05669
3400.,11.56362,12.87075,11.99207,13.45969,18.58081,-21.23715,-28.07766
3410.,11.50376,12.81017,11.93099,13.3996,18.4504,-21.29602,-28.09867
