Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
780.,17.20105,17.17256,36.56833,18.12119,17.19118,-8.354581,-37.48053
790.,17.16904,17.14021,36.6761,18.09548,17.15891,-8.541854,-37.50133
800.,17.13717,17.108,36.78209,18.06981,17.12676,-8.726568,-37.5221
810.,17.10544,17.07592,36.88633,18.04418,17.09475,-8.908765,-37.54283
820.,17.07383,17.04398,36.98884,18.0186,17.06287,-9.088487,-37.56353
830.,17.04235,17.01217,37.08965,17.99306,17.03112,-9.265776,-37.5842
840.,17.01101,16.98048,37.18878,17.96756,16.99949,-9.440672,-37.60483
850.,16.97979,16.94893,37.28626,17.94211,16.968,-9.613214,-37.62542
860.,16.94871,16.91751,37.3821,17.9167,16.93663,-9.783442,-37.64598
870.,16.91775,16.88623,37.47633,17.89133,16.90539,-9.951393,-37.6665
880.,16.88692,16.85506,37.56898,17.86602,16.87427,-10.11711,-37.68699
890.,16.85621,16.82403,37.66006,17.84074,16.84328,-10.28062,-37.70743
900.,16.82563,16.79313,37.74961,17.81552,16.81242,-10.44196,-37.72784
910.,16.79518,16.76235,37.83763,17.79034,16.78168,-10.60117,-37.74822
920.,16.76485,16.7317,37.92415,17.76521,16.75106,-10.75828,-37.76855
930.,16.73465,16.70117,38.0092,17.74013,16.72057,-10.91334,-37.78885
940.,16.70457,16.67077,38.09279,17.71509,16.69019,-11.06636,-37.8091
950.,16.67461,16.64049,38.17495,17.6901,16.65994,-11.21738,-37.82932
960.,16.64477,16.61033,38.25569,17.66516,16.62981,-11.36645,-37.8495
970.,16.61505,16.5803,38.33504,17.64027,16.5998,-11.51357,-37.86964
980.,16.58545,16.55039,38.41302,17.61543,16.56991,-11.6588,-37.88974
990.,16.55597,16.52059,38.48964,17.59064,16.54014,-11.80215,-37.9098
1000.,16.52661,16.49092,38.56492,17.56589,16.51048,-11.94366,-37.92982
1010.,16.49737,16.46137,38.63889,17.5412,16.48094,-12.08336,-37.9498
1020.,16.46824,16.43193,38.71156,17.51655,16.45152,-12.22127,-37.96974
1030.,16.43922,16.40261,38.78295,17.49196,16.42221,-12.35743,-37.98964
1040.,16.41032,16.3734,38.85308,17.46741,16.39301,-12.49186,-38.0095
1050.,16.38154,16.34431,38.92197,17.44291,16.36393,-12.62459,-38.02932
1060.,16.35286,16.31534,38.98963,17.41846,16.33496,-12.75564,-38.0491
1070.,16.3243,16.28648,39.05609,17.39407,16.3061,-12.88505,-38.06885
1080.,16.29585,16.25773,39.12136,17.36972,16.27735,-13.01283,-38.08855
1090.,16.26751,16.22909,39.18546,17.34541,16.24871,-13.13901,-38.10821
1100.,16.23927,16.20056,39.2484,17.32116,16.22018,-13.26362,-38.12783
1110.,16.21115,16.17214,39.31021,17.29696,16.19176,-13.38669,-38.14741
1120.,16.18313,16.14383,39.37089,17.27281,16.16344,-13.50823,-38.16696
1130.,16.15522,16.11562,39.43047,17.2487,16.13523,-13.62827,-38.18646
1140.,16.12741,16.08753,39.48896,17.22465,16.10713,-13.74683,-38.20592
1150.,16.09971,16.05954,39.54637,17.20064,16.07913,-13.86393,-38.22535
1160.,16.07211,16.03165,39.60273,17.17668,16.05123,-13.97961,-38.24473
1170.,16.04461,16.00387,39.65804,17.15277,16.02343,-14.09387,-38.26408
1180.,16.01721,15.97619,39.71233,17.12891,15.99574,-14.20675,-38.28338
1190.,15.98991,15.94861,39.7656,17.1051,15.96815,-14.31825,-38.30265
1200.,15.96272,15.92114,39.81788,17.08133,15.94065,-14.42841,-38.32188
1210.,15.93562,15.89376,39.86918,17.05762,15.91326,-14.53725,-38.34107
1220.,15.90862,15.86649,39.9195,17.03395,15.88596,-14.64477,-38.36022
1230.,15.88171,15.83931,39.96887,17.01032,15.85877,-14.75101,-38.37933
1240.,15.85491,15.81223,40.01731,16.98675,15.83166,-14.85598,-38.39841
1250.,15.82819,15.78525,40.06481,16.96322,15.80466,-14.95971,-38.41744
1260.,15.80157,15.75836,40.1114,16.93974,15.77774,-15.06221,-38.43644
1270.,15.77505,15.73157,40.15709,16.91631,15.75092,-15.16349,-38.4554
1280.,15.74862,15.70487,40.2019,16.89292,15.7242,-15.26358,-38.47433
1290.,15.72227,15.67826,40.24583,16.86958,15.69756,-15.3625,-38.49321
1300.,15.69602,15.65175,40.2889,16.84628,15.67102,-15.46026,-38.51206
1310.,15.66986,15.62533,40.33113,16.82303,15.64457,-15.55688,-38.53087
1320.,15.64379,15.599,40.37252,16.79983,15.61821,-15.65238,-38.54965
1330.,15.61781,15.57276,40.41308,16.77667,15.59193,-15.74677,-38.56838
1340.,15.59191,15.5466,40.45284,16.75356,15.56575,-15.84007,-38.58709
1350.,15.5661,15.52054,40.4918,16.73049,15.53965,-15.9323,-38.60575
1360.,15.54037,15.49456,40.52997,16.70746,15.51363,-16.02346,-38.62438
1370.,15.51473,15.46867,40.56736,16.68448,15.48771,-16.11359,-38.64297
1380.,15.48918,15.44287,40.60399,16.66155,15.46186,-16.20269,-38.66153
1390.,15.4637,15.41715,40.63987,16.63866,15.43611,-16.29078,-38.68005
1400.,15.43831,15.39151,40.67501,16.61581,15.41043,-16.37787,-38.69854
1410.,15.413,15.36596,40.70941,16.593,15.38484,-16.46398,-38.71699
1420.,15.38777,15.34048,40.7431,16.57024,15.35932,-16.54912,-38.7354
1430.,15.36262,15.31509,40.77608,16.54753,15.33389,-16.63331,-38.75379
1440.,15.33755,15.28979,40.80836,16.52485,15.30854,-16.71655,-38.77213
1450.,15.31256,15.26456,40.83995,16.50222,15.28327,-16.79888,-38.79045
1460.,15.28765,15.23941,40.87087,16.47963,15.25808,-16.88028,-38.80872
1470.,15.26281,15.21433,40.90111,16.45708,15.23296,-16.96079,-38.82697
1480.,15.23805,15.18934,40.9307,16.43457,15.20792,-17.04041,-38.84518
1490.,15.21336,15.16442,40.95965,16.4121,15.18296,-17.11916,-38.86336
1500.,15.18875,15.13958,40.98795,16.38968,15.15807,-17.19705,-38.8815
1510.,15.16421,15.11482,41.01563,16.3673,15.13326,-17.27409,-38.89961
1520.,15.13975,15.09013,41.04268,16.34495,15.10852,-17.35029,-38.91769
1530.,15.11536,15.06551,41.06913,16.32265,15.08386,-17.42567,-38.93574
1540.,15.09104,15.04097,41.09498,16.30039,15.05926,-17.50023,-38.95375
1550.,15.06679,15.0165,41.12023,16.27816,15.03474,-17.574,-38.97173
1560.,15.04261,14.9921,41.14491,16.25598,15.0103,-17.64697,-38.98968
1570.,15.0185,14.96777,41.16901,16.23384,14.98592,-17.71917,-39.00759
1580.,14.99446,14.94351,41.19254,16.21173,14.96161,-17.7906,-39.02548
1590.,14.97049,14.91932,41.21552,16.18967,14.93737,-17.86128,-39.04333
1600.,14.94658,14.89521,41.23795,16.16764,14.9132,-17.9312,-39.06115
1610.,14.92274,14.87116,41.25984,16.14565,14.8891,-18.0004,-39.07894
1620.,14.89897,14.84717,41.28119,16.1237,14.86507,-18.06887,-39.0967
1630.,14.87527,14.82326,41.30203,16.10179,14.8411,-18.13662,-39.11443
1640.,14.85163,14.79941,41.32234,16.07992,14.8172,-18.20368,-39.13213
1650.,14.82805,14.77563,41.34215,16.05808,14.79336,-18.27003,-39.1498
1660.,14.80454,14.75191,41.36146,16.03628,14.76959,-18.33571,-39.16744
1670.,14.78109,14.72826,41.38027,16.01452,14.74588,-18.40071,-39.18505
1680.,14.7577,14.70467,41.3986,15.99279,14.72224,-18.46504,-39.20263
1690.,14.73438,14.68115,41.41646,15.9711,14.69866,-18.52872,-39.22017
1700.,14.71111,14.65768,41.43384,15.94945,14.67514,-18.59175,-39.23769
1710.,14.68791,14.63428,41.45076,15.92783,14.65169,-18.65414,-39.25518
1720.,14.66477,14.61095,41.46722,15.90625,14.62829,-18.71591,-39.27265
1730.,14.64169,14.58767,41.48323,15.88471,14.60496,-18.77705,-39.29008
1740.,14.61866,14.56445,41.4988,15.8632,14.58169,-18.83759,-39.30748
1750.,14.5957,14.54129,41.51393,15.84172,14.55847,-18.89752,-39.32486
1760.,14.57279,14.5182,41.52863,15.82028,14.53532,-18.95686,-39.34221
1770.,14.54994,14.49516,41.54291,15.79888,14.51222,-19.01561,-39.35952
1780.,14.52715,14.47218,41.55677,15.77751,14.48919,-19.07378,-39.37682
1790.,14.50441,14.44926,41.57023,15.75617,14.46621,-19.13138,-39.39408
1800.,14.48173,14.42639,41.58328,15.73487,14.44328,-19.18843,-39.41131
1810.,14.4591,14.40358,41.59593,15.7136,14.42042,-19.24491,-39.42852
1820.,14.43653,14.38083,41.60819,15.69236,14.39761,-19.30085,-39.4457
1830.,14.41402,14.35813,41.62006,15.67116,14.37485,-19.35626,-39.46286
1840.,14.39155,14.33549,41.63156,15.65,14.35215,-19.41113,-39.47998
1850.,14.36915,14.3129,41.64268,15.62886,14.32951,-19.46547,-39.49708
1860.,14.34679,14.29037,41.65344,15.60776,14.30692,-19.5193,-39.51416
1870.,14.32448,14.26789,41.66383,15.58669,14.28438,-19.57262,-39.5312
1880.,14.30223,14.24547,41.67386,15.56565,14.2619,-19.62543,-39.54823
1890.,14.28003,14.22309,41.68354,15.54465,14.23946,-19.67775,-39.56522
1900.,14.25788,14.20077,41.69288,15.52368,14.21708,-19.72958,-39.58219
1910.,14.23578,14.1785,41.70188,15.50274,14.19476,-19.78093,-39.59913
1920.,14.21373,14.15629,41.71054,15.48183,14.17248,-19.8318,-39.61605
1930.,14.19173,14.13412,41.71887,15.46095,14.15025,-19.8822,-39.63294
1940.,14.16978,14.112,41.72688,15.44011,14.12808,-19.93214,-39.64981
1950.,14.14788,14.08994,41.73456,15.41929,14.10595,-19.98162,-39.66665
1960.,14.12603,14.06792,41.74193,15.39851,14.08388,-20.03065,-39.68346
1970.,14.10422,14.04595,41.749,15.37776,14.06185,-20.07923,-39.70025
1980.,14.08246,14.02403,41.75575,15.35704,14.03987,-20.12738,-39.71702
1990.,14.06075,14.00216,41.76221,15.33634,14.01794,-20.17509,-39.73376
2000.,14.03909,13.98034,41.76837,15.31568,13.99606,-20.22237,-39.75048
2010.,14.01747,13.95856,41.77423,15.29505,13.97422,-20.26924,-39.76717
2020.,13.99589,13.93684,41.77981,15.27445,13.95244,-20.31569,-39.78384
2030.,13.97437,13.91515,41.78511,15.25388,13.9307,-20.36173,-39.80048
2040.,13.95288,13.89352,41.79013,15.23334,13.909,-20.40736,-39.8171
2050.,13.93145,13.87193,41.79488,15.21283,13.88735,-20.45259,-39.8337
2060.,13.91005,13.85039,41.79936,15.19235,13.86575,-20.49744,-39.85027
2070.,13.8887,13.82889,41.80357,15.17189,13.84419,-20.54189,-39.86682
2080.,13.8674,13.80743,41.80752,15.15147,13.82268,-20.58596,-39.88334
2090.,13.84614,13.78602,41.81122,15.13107,13.80121,-20.62965,-39.89985
2100.,13.82492,13.76466,41.81466,15.11071,13.77979,-20.67296,-39.91633
2110.,13.80374,13.74334,41.81786,15.09037,13.75841,-20.71591,-39.93278
2120.,13.78261,13.72206,41.8208,15.07006,13.73707,-20.7585,-39.94921
2130.,13.76151,13.70082,41.82351,15.04978,13.71577,-20.80073,-39.96562
2140.,13.74046,13.67963,41.82598,15.02953,13.69452,-20.8426,-39.98201
2150.,13.71945,13.65848,41.82822,15.0093,13.67331,-20.88412,-39.99837
2160.,13.69848,13.63737,41.83022,14.98911,13.65215,-20.9253,-40.01471
2170.,13.67755,13.6163,41.83201,14.96894,13.63102,-20.96614,-40.03103
2180.,13.65666,13.59528,41.83356,14.9488,13.60994,-21.00664,-40.04733
2190.,13.63582,13.57429,41.8349,14.92868,13.58889,-21.04681,-40.0636
2200.,13.61501,13.55335,41.83602,14.90859,13.56789,-21.08666,-40.07986
2210.,13.59424,13.53245,41.83694,14.88854,13.54693,-21.12618,-40.09609
2220.,13.57351,13.51158,41.83764,14.8685,13.52601,-21.16538,-40.11229
2230.,13.55281,13.49076,41.83813,14.8485,13.50513,-21.20427,-40.12848
2240.,13.53216,13.46998,41.83843,14.82852,13.48429,-21.24285,-40.14465
2250.,13.51155,13.44923,41.83852,14.80857,13.46348,-21.28113,-40.16079
2260.,13.49097,13.42853,41.83842,14.78864,13.44272,-21.3191,-40.17691
2270.,13.47043,13.40786,41.83813,14.76874,13.42199,-21.35677,-40.19301
2280.,13.44993,13.38723,41.83765,14.74887,13.40131,-21.39415,-40.20909
2290.,13.42946,13.36664,41.83698,14.72903,13.38066,-21.43124,-40.22515
2300.,13.40903,13.34609,41.83612,14.70921,13.36005,-21.46804,-40.24118
2310.,13.38864,13.32557,41.83509,14.68941,13.33948,-21.50455,-40.2572
2320.,13.36828,13.30509,41.83388,14.66964,13.31894,-21.54079,-40.27319
2330.,13.34796,13.28465,41.83249,14.6499,13.29844,-21.57676,-40.28917
2340.,13.32768,13.26425,41.83093,14.63019,13.27798,-21.61245,-40.30512
2350.,13.30743,13.24388,41.8292,14.61049,13.25756,-21.64787,-40.32105
2360.,13.28722,13.22355,41.82731,14.59083,13.23717,-21.68302,-40.33696
2370.,13.26704,13.20325,41.82525,14.57119,13.21682,-21.71792,-40.35285
2380.,13.24689,13.18299,41.82303,14.55157,13.1965,-21.75255,-40.36872
2390.,13.22678,13.16277,41.82065,14.53198,13.17622,-21.78693,-40.38457
2400.,13.20671,13.14258,41.81811,14.51242,13.15597,-21.82106,-40.4004
2410.,13.18667,13.12242,41.81542,14.49288,13.13576,-21.85494,-40.41621
2420.,13.16666,13.1023,41.81258,14.47337,13.11559,-21.88857,-40.432
2430.,13.14669,13.08222,41.8096,14.45388,13.09545,-21.92196,-40.44777
2440.,13.12675,13.06217,41.80646,14.43441,13.07534,-21.95511,-40.46352
2450.,13.10684,13.04215,41.80318,14.41497,13.05527,-21.98803,-40.47925
2460.,13.08697,13.02217,41.79977,14.39555,13.03523,-22.02071,-40.49496
2470.,13.06713,13.00222,41.79621,14.37616,13.01523,-22.05316,-40.51065
2480.,13.04732,12.9823,41.79251,14.3568,12.99526,-22.08538,-40.52632
2490.,13.02754,12.96242,41.78868,14.33745,12.97532,-22.11738,-40.54197
2500.,13.0078,12.94257,41.78472,14.31813,12.95542,-22.14916,-40.5576
2510.,12.98808,12.92275,41.78063,14.29884,12.93555,-22.18072,-40.57321
2520.,12.9684,12.90297,41.77641,14.27957,12.91571,-22.21206,-40.58881
2530.,12.94875,12.88322,41.77206,14.26032,12.8959,-22.24318,-40.60438
2540.,12.92914,12.8635,41.76759,14.2411,12.87613,-22.2741,-40.61993
2550.,12.90955,12.84381,41.763,14.2219,12.85639,-22.30481,-40.63547
2560.,12.89,12.82416,41.75829,14.20272,12.83668,-22.33531,-40.65098
2570.,12.87047,12.80453,41.75346,14.18357,12.817,-22.36561,-40.66648
2580.,12.85098,12.78494,41.74851,14.16444,12.79736,-22.3957,-40.68196
2590.,12.83151,12.76538,41.74346,14.14534,12.77774,-22.4256,-40.69741
2600.,12.81208,12.74585,41.73829,14.12625,12.75816,-22.45531,-40.71285
2610.,12.79268,12.72635,41.733,14.1072,12.73861,-22.48482,-40.72827
2620.,12.77331,12.70688,41.72762,14.08816,12.71909,-22.51413,-40.74368
2630.,12.75396,12.68744,41.72212,14.06915,12.6996,-22.54326,-40.75906
2640.,12.73465,12.66804,41.71652,14.05016,12.68014,-22.57221,-40.77442
2650.,12.71536,12.64866,41.71082,14.03119,12.66071,-22.60097,-40.78977
2660.,12.69611,12.62931,41.70502,14.01225,12.64131,-22.62955,-40.8051
2670.,12.67688,12.61,41.69911,13.99333,12.62194,-22.65794,-40.82041
2680.,12.65769,12.59071,41.69311,13.97443,12.6026,-22.68617,-40.8357
2690.,12.63852,12.57145,41.68702,13.95555,12.58329,-22.71421,-40.85097
2700.,12.61938,12.55222,41.68083,13.9367,12.56402,-22.74208,-40.86622
2710.,12.60027,12.53302,41.67454,13.91787,12.54477,-22.76979,-40.88146
2720.,12.58119,12.51385,41.66817,13.89906,12.52554,-22.79732,-40.89667
