Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
32910.,31.37831,-3.680279,-3.421898,-2.101102,-3.501057,-37.48927,-53.84226
32920.,31.37781,-3.681027,-3.422643,-2.101855,-3.501804,-37.48991,-53.84286
32930.,31.37731,-3.681774,-3.423388,-2.102606,-3.502551,-37.49056,-53.84347
32940.,31.37681,-3.68252,-3.424131,-2.103357,-3.503297,-37.4912,-53.84408
32950.,31.37631,-3.683266,-3.424874,-2.104107,-3.504042,-37.49184,-53.84469
32960.,31.37581,-3.684011,-3.425616,-2.104857,-3.504786,-37.49248,-53.84529
32970.,31.37531,-3.684755,-3.426357,-2.105605,-3.50553,-37.49312,-53.8459
32980.,31.37482,-3.685498,-3.427098,-2.106353,-3.506272,-37.49376,-53.84651
32990.,31.37432,-3.686241,-3.427837,-2.1071,-3.507014,-37.4944,-53.84711
33000.,31.37383,-3.686982,-3.428576,-2.107846,-3.507756,-37.49504,-53.84771
33010.,31.37333,-3.687723,-3.429314,-2.108592,-3.508496,-37.49568,-53.84832
33020.,31.37284,-3.688464,-3.430052,-2.109337,-3.509236,-37.49631,-53.84892
33030.,31.37234,-3.689203,-3.430789,-2.110081,-3.509975,-37.49695,-53.84952
33040.,31.37185,-3.689942,-3.431525,-2.110824,-3.510713,-37.49758,-53.85012
33050.,31.37136,-3.69068,-3.43226,-2.111566,-3.511451,-37.49822,-53.85073
33060.,31.37086,-3.691418,-3.432994,-2.112308,-3.512187,-37.49885,-53.85133
33070.,31.37037,-3.692154,-3.433728,-2.113049,-3.512923,-37.49949,-53.85193
33080.,31.36988,-3.69289,-3.434461,-2.113789,-3.513659,-37.50012,-53.85252
33090.,31.36939,-3.693625,-3.435193,-2.114529,-3.514393,-37.50075,-53.85312
33100.,31.3689,-3.694359,-3.435925,-2.115268,-3.515127,-37.50138,-53.85372
33110.,31.36841,-3.695093,-3.436656,-2.116006,-3.51586,-37.50202,-53.85432
33120.,31.36792,-3.695826,-3.437386,-2.116743,-3.516592,-37.50265,-53.85492
33130.,31.36743,-3.696558,-3.438115,-2.117479,-3.517324,-37.50328,-53.85551
33140.,31.36694,-3.697289,-3.438843,-2.118215,-3.518055,-37.50391,-53.85611
33150.,31.36645,-3.69802,-3.439571,-2.11895,-3.518785,-37.50453,-53.8567
33160.,31.36597,-3.69875,-3.440298,-2.119684,-3.519514,-37.50516,-53.8573
33170.,31.36548,-3.699479,-3.441024,-2.120418,-3.520242,-37.50579,-53.85789
33180.,31.36499,-3.700207,-3.44175,-2.121151,-3.52097,-37.50642,-53.85848
33190.,31.36451,-3.700935,-3.442475,-2.121883,-3.521697,-37.50704,-53.85908
33200.,31.36402,-3.701661,-3.443199,-2.122614,-3.522424,-37.50767,-53.85967
33210.,31.36354,-3.702388,-3.443922,-2.123344,-3.523149,-37.50829,-53.86026
33220.,31.36305,-3.703113,-3.444645,-2.124074,-3.523874,-37.50892,-53.86085
33230.,31.36257,-3.703838,-3.445367,-2.124803,-3.524598,-37.50954,-53.86144
33240.,31.36208,-3.704562,-3.446088,-2.125531,-3.525322,-37.51016,-53.86203
33250.,31.3616,-3.705285,-3.446808,-2.126259,-3.526044,-37.51079,-53.86262
33260.,31.36112,-3.706007,-3.447528,-2.126986,-3.526766,-37.51141,-53.86321
33270.,31.36064,-3.706729,-3.448247,-2.127712,-3.527487,-37.51203,-53.86379
33280.,31.36015,-3.70745,-3.448965,-2.128437,-3.528208,-37.51265,-53.86438
33290.,31.35967,-3.70817,-3.449683,-2.129162,-3.528927,-37.51327,-53.86497
33300.,31.35919,-3.70889,-3.450399,-2.129886,-3.529646,-37.51389,-53.86555
33310.,31.35871,-3.709609,-3.451115,-2.130609,-3.530365,-37.51451,-53.86614
