Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
350.,18.92296,20.4513,19.34569,19.70462,30.31177,7.470092,-3.0666
360.,18.89688,20.4585,19.32774,19.697,30.54228,7.212261,-3.013706
370.,18.87109,20.46548,19.30988,19.68948,30.76973,6.95866,-2.960789
380.,18.84557,20.47226,19.29212,19.68205,30.99417,6.709205,-2.90785
390.,18.82034,20.47885,19.27446,19.67473,31.21562,6.463813,-2.854886
400.,18.79539,20.48524,19.2569,19.66751,31.43412,6.222405,-2.801897
410.,18.77073,20.49144,19.23944,19.66039,31.64971,5.984903,-2.748883
420.,18.74634,20.49746,19.22209,19.65338,31.86242,5.751229,-2.695842
430.,18.72224,20.5033,19.20484,19.64647,32.07229,5.521309,-2.642774
440.,18.69841,20.50896,19.1877,19.63967,32.27935,5.29507,-2.589679
450.,18.67486,20.51446,19.17067,19.63298,32.48364,5.072441,-2.536556
460.,18.65159,20.5198,19.15375,19.6264,32.68519,4.853351,-2.483404
470.,18.6286,20.52497,19.13694,19.61993,32.88404,4.637734,-2.430224
480.,18.60588,20.52999,19.12024,19.61357,33.08021,4.425521,-2.377015
490.,18.58343,20.53486,19.10365,19.60733,33.27375,4.216648,-2.323777
500.,18.56126,20.53957,19.08718,19.60119,33.46468,4.011051,-2.27051
510.,18.53936,20.54414,19.07081,19.59516,33.65304,3.808638,-2.231392
520.,18.51772,20.54838,19.05458,19.58921,33.83889,3.608909,-2.402495
530.,18.49635,20.55231,19.03847,19.58331,34.02224,3.411811,-2.573897
540.,18.47525,20.55592,19.02249,19.57746,34.20314,3.217292,-2.745598
550.,18.4544,20.55923,19.00663,19.57166,34.38161,3.025301,-2.917601
560.,18.43382,20.56224,18.99089,19.5659,34.55769,2.835789,-3.089906
570.,18.41348,20.56495,18.97527,19.5602,34.73139,2.648708,-3.262516
580.,18.3934,20.56736,18.95978,19.55453,34.90276,2.46401,-3.435433
590.,18.37357,20.56948,18.9444,19.54892,35.07181,2.281649,-3.608657
600.,18.35399,20.57131,18.92914,19.54335,35.23858,2.101578,-3.78219
610.,18.33464,20.57286,18.91399,19.53782,35.4031,1.923755,-3.956035
620.,18.31554,20.57412,18.89896,19.53234,35.56538,1.748134,-4.130194
630.,18.29667,20.57511,18.88404,19.5269,35.72547,1.574673,-4.304667
640.,18.27804,20.57583,18.86923,19.5215,35.88338,1.40333,-4.479458
650.,18.25963,20.57627,18.85454,19.51614,36.03914,1.234064,-4.654567
660.,18.24146,20.57644,18.83994,19.51083,36.19278,1.066836,-4.829997
670.,18.22351,20.57635,18.82546,19.50555,36.34433,0.9016049,-5.00575
680.,18.20578,20.576,18.81108,19.50031,36.49381,0.7383332,-5.181828
690.,18.18826,20.57538,18.7968,19.4951,36.64124,0.5769827,-5.358234
700.,18.17097,20.57451,18.78262,19.48994,36.78665,0.4175165,-5.534968
710.,18.15388,20.57338,18.76855,19.4848,36.93008,0.2598983,-5.712033
720.,18.13701,20.572,18.75456,19.4797,37.07153,0.1040925,-5.889432
730.,18.12034,20.57037,18.74068,19.47464,37.21104,-0.04993581,-6.067166
740.,18.10387,20.56849,18.72689,19.4696,37.34862,-0.2022207,-6.245238
750.,18.0876,20.56637,18.71319,19.4646,37.48432,-0.3527957,-6.423651
760.,18.07153,20.56401,18.69958,19.45962,37.61813,-0.5016936,-6.602405
770.,18.05565,20.5614,18.68606,19.45467,37.7501,-0.6489467,-6.781504
780.,18.03997,20.55856,18.67262,19.44975,37.88024,-0.7945865,-6.96095
790.,18.02447,20.55548,18.65927,19.44485,38.00858,-0.9386439,-7.140746
800.,18.00915,20.55216,18.646,19.43997,38.13514,-1.081149,-7.320893
810.,17.99401,20.54861,18.63281,19.43512,38.25994,-1.222133,-7.501394
820.,17.97905,20.54483,18.6197,19.43029,38.383,-1.361623,-7.682252
830.,17.96427,20.54083,18.60667,19.42547,38.50435,-1.499648,-7.863468
840.,17.94966,20.53659,18.59371,19.42068,38.624,-1.636238,-8.045046
850.,17.93522,20.53214,18.58082,19.4159,38.74198,-1.771418,-8.226988
860.,17.92094,20.52745,18.56801,19.41114,38.85831,-1.905216,-8.409297
870.,17.90683,20.52255,18.55526,19.40639,38.97301,-2.03766,-8.591974
880.,17.89287,20.51743,18.54259,19.40166,39.0861,-2.168774,-8.775023
890.,17.87907,20.51209,18.52997,19.39694,39.1976,-2.298583,-8.958447
900.,17.86543,20.50653,18.51742,19.39223,39.30752,-2.427114,-9.142247
910.,17.85194,20.50075,18.50493,19.38752,39.4159,-2.554391,-9.326426
920.,17.83859,20.49476,18.49251,19.38282,39.52275,-2.680438,-9.510988
930.,17.82539,20.48856,18.48014,19.37813,39.62809,-2.805278,-9.695935
940.,17.81233,20.48215,18.46782,19.37345,39.73194,-2.928934,-9.881269
950.,17.79941,20.47553,18.45556,19.36876,39.83431,-3.05143,-10.06699
960.,17.78663,20.4687,18.44335,19.36408,39.93523,-3.172787,-10.25311
970.,17.77398,20.46167,18.43119,19.3594,40.03471,-3.293028,-10.43962
980.,17.76146,20.45442,18.41908,19.35472,40.13278,-3.412174,-10.62653
990.,17.74907,20.44698,18.40701,19.35004,40.22945,-3.530246,-10.81385
1000.,17.7368,20.43933,18.39499,19.34535,40.32473,-3.647265,-11.00156
1010.,17.72465,20.43148,18.38302,19.34066,40.41865,-3.763251,-11.18969
1020.,17.71263,20.42335,18.37109,19.33595,40.51118,-3.878248,-11.42595
1030.,17.70072,20.41491,18.35922,19.33122,40.60232,-3.99229,-11.69142
1040.,17.68892,20.40616,18.34741,19.32647,40.69207,-4.105395,-11.95772
1050.,17.67724,20.39709,18.33564,19.32168,40.78047,-4.217582,-12.22485
1060.,17.66566,20.38772,18.32393,19.31686,40.86752,-4.328871,-12.49282
1070.,17.65418,20.37803,18.31226,19.312,40.95325,-4.439278,-12.76165
1080.,17.6428,20.36805,18.30064,19.30712,41.03766,-4.548821,-13.03133
1090.,17.63153,20.35776,18.28906,19.30219,41.12079,-4.657519,-13.30187
1100.,17.62034,20.34716,18.27752,19.29723,41.20263,-4.765388,-13.57329
1110.,17.60925,20.33627,18.26601,19.29222,41.28321,-4.872444,-13.84558
1120.,17.59825,20.32508,18.25455,19.28718,41.36255,-4.978705,-14.11876
1130.,17.58733,20.31359,18.24311,19.28209,41.44065,-5.084186,-14.39283
1140.,17.5765,20.30181,18.23171,19.27696,41.51754,-5.188903,-14.6678
1150.,17.56575,20.28974,18.22033,19.27179,41.59323,-5.292873,-14.94368
1160.,17.55507,20.27737,18.20898,19.26657,41.66773,-5.396109,-15.22048
1170.,17.54447,20.26472,18.19765,19.2613,41.74107,-5.498629,-15.4982
1180.,17.53394,20.25177,18.18635,19.25597,41.81325,-5.600445,-15.77685
1190.,17.52348,20.23854,18.17506,19.2506,41.88428,-5.701573,-16.05645
1200.,17.51308,20.22503,18.1638,19.24518,41.9542,-5.802027,-16.33699
1210.,17.50275,20.21123,18.15254,19.2397,42.02299,-5.901821,-16.61849
1220.,17.49248,20.19715,18.1413,19.23417,42.09069,-6.000969,-16.90095
1230.,17.48227,20.18279,18.13007,19.22858,42.15731,-6.099484,-17.18439
1240.,17.47212,20.16815,18.11886,19.22293,42.22285,-6.19738,-17.4688
1250.,17.46201,20.15323,18.10764,19.21722,42.28734,-6.294669,-17.75421
1260.,17.45196,20.13804,18.09643,19.21145,42.35078,-6.391365,-18.04062
1270.,17.44196,20.12257,18.08523,19.20562,42.41318,-6.48748,-18.32803
1280.,17.432,20.10683,18.07403,19.19973,42.47457,-6.583027,-18.61647
1290.,17.42209,20.09081,18.06282,19.19377,42.53495,-6.678017,-18.90592
1300.,17.41222,20.07453,18.05161,19.18775,42.59434,-6.772463,-19.19641
1310.,17.40238,20.05797,18.0404,19.18165,42.65275,-6.866376,-19.48795
1320.,17.39258,20.04115,18.02918,19.1755,42.71019,-6.959768,-19.78054
1330.,17.38282,20.02406,18.01795,19.16927,42.76667,-7.05265,-20.07419
1340.,17.37308,20.00671,18.00671,19.16297,42.8222,-7.145033,-20.36892
1350.,17.36338,19.98909,17.99546,19.1566,42.87681,-7.236929,-20.66472
1360.,17.3537,19.97121,17.9842,19.15015,42.93049,-7.328348,-20.96162
1370.,17.34405,19.95307,17.97292,19.14363,42.98326,-7.419301,-21.25962
1380.,17.33441,19.93466,17.96162,19.13704,43.03513,-7.509797,-21.55873
1390.,17.3248,19.916,17.9503,19.13037,43.08611,-7.599848,-21.85897
1400.,17.31521,19.89708,17.93896,19.12362,43.13621,-7.689463,-22.16033
1410.,17.30563,19.8779,17.9276,19.1168,43.18545,-7.778653,-22.46284
1420.,17.29607,19.85846,17.91621,19.10989,43.23383,-7.867426,-22.7665
1430.,17.28651,19.83877,17.9048,19.1029,43.28137,-7.955792,-23.07133
1440.,17.27697,19.81883,17.89336,19.09583,43.32807,-8.043762,-23.37733
1450.,17.26744,19.79863,17.88189,19.08868,43.37395,-8.131343,-23.68451
1460.,17.2579,19.77818,17.87039,19.08145,43.41901,-8.218545,-23.9929
1470.,17.24838,19.75748,17.85885,19.07412,43.46327,-8.305377,-24.30249
1480.,17.23885,19.73654,17.84728,19.06672,43.50674,-8.391848,-24.6133
1490.,17.22933,19.71534,17.83568,19.05922,43.54942,-8.477966,-24.92534
1500.,17.2198,19.69389,17.82404,19.05164,43.59133,-8.563739,-25.23862
1510.,17.21026,19.6722,17.81236,19.04397,43.63247,-8.649177,-25.55316
1520.,17.20073,19.65032,17.80065,19.03621,43.67285,-8.734244,-25.82469
1530.,17.19118,19.6285,17.78895,19.02839,43.71249,-8.818767,-25.90769
1540.,17.18162,19.60673,17.77727,19.02053,43.75139,-8.902756,-25.99081
1550.,17.17206,19.58501,17.76561,19.01263,43.78956,-8.98622,-26.07403
1560.,17.16249,19.56334,17.75395,19.00469,43.82702,-9.069171,-26.15737
1570.,17.1529,19.54173,17.74231,18.99671,43.86377,-9.151617,-26.24083
1580.,17.14331,19.52016,17.73068,18.98868,43.89983,-9.233567,-26.3244
1590.,17.1337,19.49864,17.71906,18.98061,43.93519,-9.315032,-26.40808
1600.,17.12408,19.47717,17.70745,18.97249,43.96988,-9.39602,-26.49188
1610.,17.11445,19.45574,17.69585,18.96433,44.0039,-9.47654,-26.5758
1620.,17.10481,19.43435,17.68425,18.95613,44.03726,-9.556602,-26.65983
1630.,17.09515,19.413,17.67266,18.94788,44.06997,-9.636213,-26.74398
1640.,17.08547,19.3917,17.66107,18.93958,44.10204,-9.715382,-26.82825
1650.,17.07578,19.37043,17.64949,18.93124,44.13347,-9.794118,-26.91264
1660.,17.06607,19.3492,17.63791,18.92286,44.16428,-9.87243,-26.99715
1670.,17.05634,19.32801,17.62634,18.91442,44.19447,-9.950324,-27.08178
1680.,17.0466,19.30685,17.61476,18.90594,44.22406,-10.02781,-27.16652
1690.,17.03684,19.28573,17.60319,18.89742,44.25304,-10.10489,-27.25139
1700.,17.02706,19.26464,17.59161,18.88884,44.28143,-10.18158,-27.33638
1710.,17.01726,19.24358,17.58004,18.88022,44.30924,-10.25789,-27.4215
1720.,17.00744,19.22255,17.56846,18.87155,44.33647,-10.33382,-27.50673
1730.,16.99759,19.20154,17.55688,18.86284,44.36314,-10.40937,-27.59209
1740.,16.98773,19.18057,17.5453,18.85407,44.38924,-10.48456,-27.67757
1750.,16.97784,19.15962,17.53371,18.84525,44.4148,-10.5594,-27.76318
1760.,16.96793,19.1387,17.52212,18.83639,44.4398,-10.63388,-27.84891
1770.,16.958,19.1178,17.51052,18.82747,44.46427,-10.70802,-27.93476
1780.,16.94805,19.09693,17.49891,18.81851,44.48821,-10.78183,-28.02074
1790.,16.93806,19.07607,17.4873,18.80949,44.51162,-10.85531,-28.10685
1800.,16.92806,19.05524,17.47568,18.80043,44.53452,-10.92846,-28.19309
1810.,16.91803,19.03443,17.46405,18.79131,44.5569,-11.0013,-28.27945
1820.,16.90797,19.01363,17.45241,18.78214,44.57879,-11.07382,-28.36594
1830.,16.89789,18.99285,17.44076,18.77293,44.60018,-11.14605,-28.45256
1840.,16.88778,18.97209,17.4291,18.76365,44.62108,-11.21797,-28.53931
1850.,16.87764,18.95135,17.41743,18.75433,44.64149,-11.2896,-28.62619
1860.,16.86747,18.93062,17.40575,18.74496,44.66143,-11.36095,-28.7132
1870.,16.85728,18.9099,17.39405,18.73553,44.6809,-11.43201,-28.80033
1880.,16.84705,18.88919,17.38234,18.72605,44.6999,-11.5028,-28.8876
1890.,16.8368,18.8685,17.37061,18.71652,44.71845,-11.57333,-28.97501
1900.,16.82651,18.84782,17.35887,18.70693,44.73655,-11.64358,-29.06254
1910.,16.8162,18.82714,17.34711,18.69729,44.7542,-11.71358,-29.15021
1920.,16.80585,18.80648,17.33534,18.6876,44.77141,-11.78333,-29.23801
1930.,16.79547,18.78582,17.32355,18.67785,44.78818,-11.85283,-29.32594
1940.,16.78506,18.76517,17.31174,18.66805,44.80453,-11.92209,-29.41401
1950.,16.77462,18.74452,17.29991,18.6582,44.82046,-11.99111,-29.50221
1960.,16.76415,18.72388,17.28807,18.64829,44.83597,-12.0599,-29.59055
1970.,16.75364,18.70325,17.2762,18.63832,44.85106,-12.12846,-29.67903
1980.,16.7431,18.68261,17.26432,18.6283,44.86575,-12.19679,-29.76764
1990.,16.73252,18.66198,17.25241,18.61823,44.88004,-12.26491,-29.85638
2000.,16.72191,18.64135,17.24049,18.60809,44.89394,-12.33282,-29.94527
2010.,16.71126,18.62072,17.22854,18.59791,44.90744,-12.40052,-30.03429
2020.,16.70058,18.60009,17.21657,18.58767,44.92056,-12.46801,-30.12345
2030.,16.68987,18.57951,17.20457,18.57737,44.93335,-12.53514,-30.14866
2040.,16.67911,18.55899,17.19256,18.56704,44.94581,-12.60186,-30.15288
2050.,16.66833,18.53853,17.18052,18.55667,44.95795,-12.66818,-30.15713
2060.,16.65751,18.51813,17.16845,18.54626,44.96978,-12.73411,-30.1614
2070.,16.64665,18.49779,17.15636,18.53582,44.9813,-12.79964,-30.1657
2080.,16.63576,18.4775,17.14425,18.52533,44.99252,-12.86479,-30.17003
2090.,16.62483,18.45728,17.13211,18.51481,45.00345,-12.92957,-30.17439
2100.,16.61387,18.43711,17.11995,18.50425,45.01408,-12.99398,-30.17877
2110.,16.60287,18.41699,17.10777,18.49366,45.02441,-13.05802,-30.18318
2120.,16.59185,18.39693,17.09556,18.48302,45.03447,-13.1217,-30.18761
2130.,16.58078,18.37693,17.08334,18.47235,45.04424,-13.18504,-30.19208
2140.,16.56969,18.35697,17.07108,18.46165,45.05373,-13.24802,-30.19657
2150.,16.55855,18.33707,17.05881,18.4509,45.06295,-13.31067,-30.20108
2160.,16.54739,18.31722,17.04651,18.44012,45.0719,-13.37298,-30.20563
2170.,16.53619,18.29742,17.03419,18.42931,45.08058,-13.43496,-30.21019
2180.,16.52496,18.27767,17.02184,18.41846,45.089,-13.49662,-30.21479
2190.,16.5137,18.25796,17.00947,18.40757,45.09717,-13.55796,-30.21941
2200.,16.5024,18.23831,16.99708,18.39665,45.10507,-13.61899,-30.22405
2210.,16.49108,18.2187,16.98467,18.38569,45.11273,-13.67971,-30.22873
2220.,16.47971,18.19913,16.97223,18.37469,45.12014,-13.74013,-30.23342
2230.,16.46832,18.17961,16.95977,18.36366,45.12731,-13.80025,-30.23815
2240.,16.45689,18.16014,16.94728,18.3526,45.13424,-13.86008,-30.2429
2250.,16.44544,18.14071,16.93478,18.3415,45.14092,-13.91962,-30.24767
2260.,16.43395,18.12132,16.92225,18.33037,45.14738,-13.97888,-30.25247
2270.,16.42243,18.10198,16.9097,18.3192,45.15361,-14.03786,-30.25729
2280.,16.41087,18.08267,16.89712,18.30799,45.1596,-14.09656,-30.26214
2290.,16.39929,18.06341,16.88452,18.29676,45.16538,-14.155,-30.26701
2300.,16.38767,18.04419,16.8719,18.28549,45.17093,-14.21318,-30.27191
2310.,16.37602,18.025,16.85926,18.27418,45.17627,-14.27109,-30.27683
2320.,16.36434,18.00586,16.8466,18.26284,45.18139,-14.32875,-30.28178
2330.,16.35263,17.98675,16.83391,18.25147,45.18631,-14.38616,-30.28675
2340.,16.34089,17.96768,16.8212,18.24006,45.19101,-14.44332,-30.29174
2350.,16.32912,17.94864,16.80847,18.22862,45.19551,-14.50024,-30.29676
2360.,16.31732,17.92964,16.79571,18.21715,45.1998,-14.55693,-30.3018
2370.,16.30548,17.91068,16.78293,18.20564,45.2039,-14.61337,-30.30687
2380.,16.29362,17.89175,16.77013,18.1941,45.2078,-14.66959,-30.31196
2390.,16.28173,17.87286,16.75731,18.18253,45.21151,-14.72558,-30.31707
2400.,16.2698,17.85399,16.74446,18.17093,45.21502,-14.78135,-30.32221
2410.,16.25785,17.83517,16.7316,18.15929,45.21835,-14.8369,-30.32737
2420.,16.24586,17.81637,16.71871,18.14762,45.22149,-14.89224,-30.33256
2430.,16.23385,17.7976,16.7058,18.13592,45.22445,-14.94736,-30.33776
2440.,16.22181,17.77887,16.69286,18.12418,45.22722,-15.00228,-30.34299
2450.,16.20973,17.76016,16.67991,18.11242,45.22982,-15.05699,-30.34825
2460.,16.19763,17.74149,16.66693,18.10062,45.23224,-15.1115,-30.35352
2470.,16.1855,17.72284,16.65393,18.08879,45.2345,-15.16582,-30.35882
2480.,16.17334,17.70422,16.6409,18.07693,45.23657,-15.21994,-30.36414
2490.,16.16115,17.68563,16.62786,18.06504,45.23849,-15.27387,-30.36949
2500.,16.14893,17.66707,16.61479,18.05311,45.24023,-15.32762,-30.37485
2510.,16.13668,17.64853,16.6017,18.04116,45.24181,-15.38118,-30.38024
2520.,16.1244,17.63002,16.58859,18.02917,45.24323,-15.43456,-30.38565
2530.,16.11209,17.61153,16.57546,18.01715,45.24449,-15.4877,-30.38602
2540.,16.09976,17.59308,16.5623,18.00511,45.24557,-15.54049,-30.37545
2550.,16.0874,17.57466,16.54912,17.99303,45.24648,-15.59291,-30.3649
2560.,16.07501,17.55627,16.53592,17.98093,45.24722,-15.64498,-30.35438
2570.,16.06259,17.53791,16.5227,17.96881,45.24779,-15.69671,-30.34387
2580.,16.05014,17.51958,16.50945,17.95665,45.24819,-15.7481,-30.33338
2590.,16.03767,17.50128,16.49619,17.94447,45.24843,-15.79915,-30.32291
2600.,16.02517,17.48301,16.4829,17.93227,45.24852,-15.84987,-30.31246
2610.,16.01265,17.46477,16.46959,17.92004,45.24844,-15.90027,-30.30203
2620.,16.0001,17.44656,16.45626,17.90778,45.24821,-15.95034,-30.29162
2630.,15.98752,17.42837,16.4429,17.8955,45.24783,-16.0001,-30.28122
2640.,15.97443,17.40975,16.42905,17.8827,44.85439,-16.04994,-30.27693
2650.,15.96037,17.39023,16.4142,17.86888,44.46583,-16.10031,-30.25172
2660.,15.94534,17.36982,16.39837,17.85408,44.08204,-16.15119,-30.22726
2670.,15.92937,17.34855,16.38159,17.83831,43.70294,-16.20258,-30.20351
2680.,15.91247,17.32643,16.36387,17.82159,43.32845,-16.25445,-30.18046
2690.,15.89466,17.30348,16.34523,17.80393,42.95849,-16.30679,-30.15811
2700.,15.87596,17.27972,16.32568,17.78537,42.59297,-16.3596,-30.13643
2710.,15.85639,17.25515,16.30525,17.7659,42.23182,-16.41286,-30.11541
2720.,15.83596,17.2298,16.28395,17.74556,41.87496,-16.46655,-30.09504
2730.,15.81469,17.20368,16.2618,17.72435,41.52231,-16.52067,-30.07531
2740.,15.79259,17.17681,16.23881,17.7023,41.17381,-16.5752,-30.0562
2750.,15.76968,17.14919,16.215,17.67942,40.82937,-16.63014,-30.0377
2760.,15.74597,17.12085,16.19038,17.65572,40.48894,-16.68547,-30.0198
2770.,15.72148,17.0918,16.16497,17.63122,40.15243,-16.74118,-30.00248
2780.,15.69623,17.06204,16.13879,17.60594,39.81978,-16.79727,-29.98574
2790.,15.67022,17.0316,16.11184,17.57989,39.49094,-16.85371,-29.96956
2800.,15.64348,17.00049,16.08414,17.55308,39.16582,-16.91051,-29.95393
2810.,15.61601,16.96872,16.05571,17.52554,38.84437,-16.96765,-29.93884
2820.,15.58783,16.9363,16.02656,17.49727,38.52652,-17.02513,-29.92428
2830.,15.55895,16.90324,15.9967,17.46828,38.21223,-17.08293,-29.91023
2840.,15.52938,16.86956,15.96615,17.43859,37.90141,-17.14105,-29.8967
2850.,15.49914,16.83527,15.93491,17.40822,37.59403,-17.19947,-29.88366
2860.,15.46824,16.80037,15.90301,17.37717,37.29001,-17.2582,-29.87111
2870.,15.43669,16.76489,15.87044,17.34546,36.98931,-17.31722,-29.85903
2880.,15.40451,16.72883,15.83724,17.31311,36.69188,-17.37652,-29.84742
2890.,15.37169,16.6922,15.8034,17.28011,36.39764,-17.43609,-29.83628
2900.,15.33827,16.65501,15.76893,17.24649,36.10656,-17.49594,-29.82558
2910.,15.30424,16.61728,15.73386,17.21226,35.81859,-17.55605,-29.81532
2920.,15.26962,16.57901,15.69818,17.17742,35.53366,-17.61641,-29.80549
2930.,15.23441,16.54021,15.66192,17.14199,35.25174,-17.67702,-29.79608
2940.,15.19864,16.5009,15.62508,17.10598,34.97278,-17.73788,-29.78709
2950.,15.1623,16.46108,15.58767,17.0694,34.69671,-17.79896,-29.7785
2960.,15.12542,16.42076,15.54971,17.03226,34.42351,-17.86028,-29.77031
2970.,15.08799,16.37995,15.51119,16.99457,34.15313,-17.92182,-29.76251
2980.,15.05004,16.33866,15.47214,16.95635,33.88551,-17.98357,-29.75509
2990.,15.01156,16.2969,15.43256,16.91759,33.62062,-18.04553,-29.74805
3000.,14.97257,16.25467,15.39246,16.87832,33.35841,-18.1077,-29.74137
3010.,14.93308,16.21199,15.35186,16.83853,33.09884,-18.17007,-29.73504
3020.,14.89309,16.16887,15.31075,16.79824,32.84187,-18.23263,-29.72907
3030.,14.85262,16.12531,15.26915,16.75747,32.58746,-18.29538,-29.72345
3040.,14.81167,16.08133,15.22708,16.71621,32.33555,-18.35814,-29.71644
3050.,14.77026,16.03694,15.18453,16.67448,32.0861,-18.42089,-29.70953
3060.,14.72838,15.99215,15.14151,16.63228,31.83908,-18.48363,-29.70295
3070.,14.68606,15.94696,15.09805,16.58963,31.59444,-18.54635,-29.69668
3080.,14.64329,15.90138,15.05414,16.54653,31.35216,-18.60905,-29.69072
3090.,14.60009,15.85543,15.00979,16.503,31.11218,-18.67173,-29.68506
3100.,14.55647,15.8091,14.96501,16.45903,30.87449,-18.73439,-29.6797
3110.,14.51242,15.76241,14.9198,16.41464,30.63904,-18.79702,-29.67463
3120.,14.46797,15.71536,14.87419,16.36984,30.4058,-18.85962,-29.66984
3130.,14.42311,15.66796,14.82817,16.32463,30.17474,-18.92218,-29.66533
3140.,14.37785,15.62021,14.78175,16.27902,29.94582,-18.98472,-29.66109
3150.,14.33221,15.57213,14.73494,16.23303,29.71901,-19.04722,-29.65712
3160.,14.28619,15.52371,14.68774,16.18665,29.49429,-19.10969,-29.65341
3170.,14.23979,15.47497,14.64017,16.13989,29.27161,-19.17212,-29.64995
3180.,14.19303,15.42591,14.59223,16.09276,29.05096,-19.2345,-29.64674
3190.,14.1459,15.37654,14.54392,16.04527,28.83229,-19.29685,-29.64378
3200.,14.09843,15.32686,14.49526,15.99743,28.61559,-19.35915,-29.64105
3210.,14.0506,15.27688,14.44625,15.94924,28.40081,-19.42141,-29.63856
3220.,14.00244,15.2266,14.3969,15.9007,28.18794,-19.48362,-29.63629
3230.,13.95394,15.17604,14.34721,15.85183,27.97695,-19.54578,-29.63425
3240.,13.90511,15.12519,14.29718,15.80263,27.7678,-19.60789,-29.63242
3250.,13.85596,15.07407,14.24684,15.75311,27.56048,-19.66995,-29.63081
3260.,13.8065,15.02267,14.19617,15.70327,27.35495,-19.73196,-29.62941
3270.,13.75672,14.971,14.1452,15.65313,27.15119,-19.79392,-29.62821
3280.,13.70664,14.91907,14.09391,15.60267,26.94918,-19.85582,-29.62721
3290.,13.65626,14.86689,14.04233,15.55192,26.74888,-19.91766,-29.6264
3300.,13.60559,14.81445,13.99045,15.50088,26.55028,-19.97945,-29.62578
3310.,13.55464,14.76177,13.93828,15.44955,26.35335,-20.04118,-29.62535
3320.,13.5034,14.70884,13.88583,15.39793,26.15806,-20.10285,-29.6251
3330.,13.45188,14.65568,13.8331,15.34604,25.9644,-20.16445,-29.62503
3340.,13.4001,14.60228,13.7801,15.29388,25.77234,-20.226,-29.62513
3350.,13.34804,14.54866,13.72682,15.24146,25.58185,-20.28748,-29.6254
3360.,13.29573,14.49482,13.67329,15.18877,25.39292,-20.3489,-29.62583
3370.,13.24316,14.44075,13.6195,15.13583,25.20553,-20.41026,-29.62642
3380.,13.19034,14.38647,13.56545,15.08264,25.01965,-20.47155,-29.62717
3390.,13.13727,14.33198,13.51115,15.0292,24.83526,-20.53277,-29.62808
3400.,13.08396,14.27729,13.45662,14.97553,24.65234,-20.59393,-29.62913
