Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
8960.,4.109316,3.953973,4.080973,5.879814,36.51279,-30.93812,-47.3851
8970.,4.100093,3.944735,4.071754,5.870558,36.50636,-30.94608,-47.39259
8980.,4.09088,3.935507,4.062545,5.861312,36.49994,-30.95405,-47.40007
8990.,4.081677,3.926289,4.053346,5.852076,36.49353,-30.962,-47.40755
9000.,4.072484,3.917081,4.044157,5.84285,36.48712,-30.96994,-47.41501
9010.,4.063301,3.907884,4.034978,5.833634,36.48072,-30.97787,-47.42247
9020.,4.054129,3.898696,4.025809,5.824429,36.47432,-30.9858,-47.42992
9030.,4.044966,3.889519,4.01665,5.815233,36.46794,-30.99372,-47.43736
9040.,4.035814,3.880352,4.007501,5.806048,36.46156,-31.00162,-47.44479
9050.,4.026671,3.871194,3.998362,5.796873,36.45519,-31.00952,-47.45221
9060.,4.017539,3.862047,3.989233,5.787707,36.44882,-31.01741,-47.45963
9070.,4.008416,3.85291,3.980115,5.778552,36.44247,-31.0253,-47.46704
9080.,3.999304,3.843782,3.971006,5.769407,36.43612,-31.03317,-47.47443
9090.,3.990201,3.834665,3.961907,5.760271,36.42978,-31.04103,-47.48183
9100.,3.981109,3.825558,3.952818,5.751146,36.42344,-31.04889,-47.48921
9110.,3.972026,3.81646,3.943739,5.742031,36.41711,-31.05674,-47.49658
9120.,3.962953,3.807373,3.93467,5.732925,36.41079,-31.06457,-47.50395
9130.,3.953891,3.798295,3.925611,5.72383,36.40448,-31.0724,-47.51131
9140.,3.944838,3.789228,3.916562,5.714745,36.39817,-31.08022,-47.51866
9150.,3.935795,3.78017,3.907523,5.705669,36.39187,-31.08804,-47.52601
9160.,3.926762,3.771123,3.898493,5.696603,36.38558,-31.09584,-47.53334
9170.,3.917739,3.762085,3.889474,5.687548,36.37929,-31.10364,-47.54067
9180.,3.908726,3.753057,3.880464,5.678502,36.37302,-31.11142,-47.54799
9190.,3.899722,3.744039,3.871464,5.669466,36.36675,-31.1192,-47.5553
