Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
430.,20.14935,20.13263,19.76406,20.38415,32.14106,10.88396,47.55784
440.,20.15451,20.13735,19.75275,20.40067,32.35458,10.72925,48.09253
450.,20.15973,20.14213,19.74121,20.41747,32.56546,10.57637,48.62465
460.,20.16503,20.14698,19.72946,20.43456,32.77371,10.42528,49.15424
470.,20.17038,20.15189,19.7175,20.45193,32.97937,10.27596,49.68133
480.,20.17576,20.15683,19.7054,20.46954,33.1825,10.12812,50.09568
490.,20.18105,20.16168,19.69347,20.48727,33.38323,9.980783,50.04467
500.,20.18624,20.16643,19.68172,20.50498,33.5816,9.833928,49.99364
510.,20.19133,20.17108,19.67012,20.52269,33.77762,9.68754,49.94257
520.,20.19632,20.17563,19.65869,20.54039,33.97131,9.541603,49.89148
530.,20.2012,20.18007,19.64741,20.55806,34.16272,9.396101,49.84037
540.,20.20597,20.18442,19.63628,20.57572,34.35184,9.251018,49.78922
550.,20.21064,20.18865,19.62529,20.59336,34.53872,9.106341,49.73804
560.,20.2152,20.19278,19.61443,20.61097,34.72337,8.962055,49.68683
570.,20.21964,20.1968,19.60372,20.62855,34.90581,8.818144,49.63559
580.,20.22397,20.2007,19.59312,20.6461,35.08608,8.674596,49.58431
590.,20.22818,20.20449,19.58266,20.66362,35.26418,8.531396,49.533
600.,20.23228,20.20816,19.57231,20.68109,35.44014,8.38853,49.48165
610.,20.23625,20.21172,19.56207,20.69852,35.61399,8.245986,49.43027
620.,20.2401,20.21515,19.55194,20.71591,35.78575,8.10375,49.37884
630.,20.24382,20.21847,19.54192,20.73325,35.95543,7.961809,49.32738
640.,20.24742,20.22166,19.532,20.75054,36.12306,7.820151,49.27588
650.,20.25089,20.22472,19.52216,20.76778,36.28867,7.678763,49.22434
660.,20.25423,20.22765,19.51242,20.78496,36.45226,7.537634,49.17275
670.,20.25744,20.23046,19.50277,20.80208,36.61387,7.39675,49.12112
680.,20.26051,20.23313,19.49319,20.81913,36.77352,7.256102,49.06945
690.,20.26345,20.23567,19.48369,20.83612,36.93121,7.115677,49.01773
700.,20.26624,20.23807,19.47426,20.85304,37.08698,6.975463,48.96596
710.,20.2689,20.24033,19.46489,20.86988,37.24085,6.835451,48.91415
720.,20.27141,20.24246,19.45559,20.88665,37.39283,6.695628,48.86229
730.,20.27378,20.24444,19.44635,20.90335,37.54295,6.555985,48.81037
740.,20.276,20.24628,19.43716,20.91996,37.69122,6.41651,48.75841
750.,20.27808,20.24797,19.42801,20.93648,37.83767,6.277194,48.7064
760.,20.28,20.24952,19.41892,20.95292,37.98231,6.138026,48.65433
770.,20.28177,20.25092,19.40986,20.96927,38.12516,5.998997,48.60221
780.,20.28339,20.25216,19.40084,20.98553,38.26624,5.860097,48.55003
790.,20.28485,20.25325,19.39185,21.00169,38.40558,5.721315,48.4978
800.,20.28615,20.25419,19.38288,21.01776,38.54318,5.582643,48.44551
810.,20.2873,20.25497,19.37395,21.03372,38.67907,5.444072,48.39317
820.,20.28828,20.2556,19.36503,21.04958,38.81327,5.305592,48.34076
830.,20.28909,20.25606,19.35612,21.06533,38.94579,5.167195,48.2883
840.,20.28975,20.25636,19.34723,21.08098,39.07665,5.028871,48.23577
850.,20.29023,20.2565,19.33834,21.09651,39.20587,4.890613,48.18319
860.,20.29055,20.25647,19.32946,21.11193,39.33347,4.752411,48.13054
870.,20.2907,20.25627,19.32058,21.12723,39.45946,4.614258,48.07782
880.,20.29067,20.25591,19.31169,21.14241,39.58386,4.476144,48.02504
890.,20.29047,20.25537,19.3028,21.15747,39.70669,4.338063,47.9722
900.,20.29009,20.25466,19.29389,21.1724,39.82797,4.200006,47.91929
910.,20.28954,20.25378,19.28497,21.18721,39.9477,4.061966,47.86631
920.,20.2888,20.25272,19.27603,21.20189,40.06592,3.923935,47.81327
930.,20.28789,20.25148,19.26706,21.21643,40.18263,3.785905,47.76015
940.,20.28679,20.25006,19.25807,21.23085,40.29785,3.647869,47.70697
950.,20.28551,20.24847,19.24905,21.24512,40.4116,3.50982,47.65371
960.,20.28389,20.24686,19.24027,21.25905,40.52377,3.371963,46.70557
970.,20.2819,20.24527,19.23176,21.27241,40.63435,3.234315,45.62934
980.,20.27956,20.24368,19.2235,21.28516,40.74337,3.096866,44.5419
990.,20.27685,20.24209,19.21551,21.29732,40.85084,2.959604,43.44297
1000.,20.27379,20.24051,19.20775,21.30889,40.95678,2.822519,42.33227
1010.,20.27036,20.23892,19.20024,21.31987,41.0612,2.6856,41.20951
1020.,20.26658,20.23732,19.19296,21.33025,41.16413,2.548837,40.07438
1030.,20.26244,20.23571,19.18591,21.34005,41.26557,2.412219,38.92656
1040.,20.25793,20.23408,19.17907,21.34927,41.36555,2.275738,37.76572
1050.,20.25307,20.23243,19.17245,21.35791,41.46408,2.139382,36.59151
1060.,20.24785,20.23076,19.16603,21.36597,41.56118,2.003143,35.40359
1070.,20.24227,20.22906,19.15981,21.37346,41.65686,1.867011,34.20156
1080.,20.23634,20.22732,19.15378,21.38037,41.75113,1.730976,32.98505
1090.,20.23004,20.22555,19.14794,21.38672,41.84402,1.59503,31.75364
1100.,20.22339,20.22375,19.14228,21.39249,41.93554,1.459164,30.5069
1110.,20.21637,20.2219,19.13679,21.39771,42.0257,1.323368,29.2444
1120.,20.20901,20.22,19.13147,21.40235,42.11452,1.187635,27.96565
1130.,20.20128,20.21805,19.12631,21.40644,42.20201,1.051956,26.67017
1140.,20.19319,20.21605,19.12131,21.40998,42.28819,0.9163214,25.35745
1150.,20.18475,20.21399,19.11645,21.41295,42.37307,0.7807245,24.02695
1160.,20.17595,20.21188,19.11174,21.41538,42.45666,0.6451567,22.6781
1170.,20.1668,20.2097,19.10716,21.41725,42.53899,0.5096102,21.3103
1180.,20.15728,20.20745,19.10272,21.41857,42.62005,0.3740771,19.92294
1190.,20.14741,20.20513,19.0984,21.41935,42.69987,0.2385499,18.51535
1200.,20.13719,20.20274,19.0942,21.41959,42.77847,0.103021,17.08683
1210.,20.1266,20.20027,19.09012,21.41928,42.85584,-0.03251692,15.63666
1220.,20.11567,20.19773,19.08614,21.41843,42.93202,-0.1680712,14.16406
1230.,20.10437,20.1951,19.08227,21.41705,43.007,-0.3036489,12.66821
1240.,20.09272,20.19238,19.0785,21.41513,43.0808,-0.439257,11.14824
1250.,20.08071,20.18958,19.07481,21.41268,43.15344,-0.5749025,9.603237
1260.,20.06835,20.18668,19.07122,21.4097,43.22493,-0.7105922,8.032222
1270.,20.05563,20.18369,19.06771,21.40619,43.29528,-0.8463326,6.434158
1280.,20.04255,20.1806,19.06428,21.40215,43.36449,-0.9821303,4.807943
1290.,20.02912,20.17741,19.06091,21.39759,43.4326,-1.117992,3.152402
1300.,20.01534,20.17412,19.05762,21.3925,43.4996,-1.253924,1.466279
1310.,20.0012,20.17072,19.05439,21.3869,43.5655,-1.389932,-0.2517677
1320.,19.9867,20.16721,19.05121,21.38077,43.63033,-1.526022,-2.003174
1330.,19.97185,20.16359,19.04809,21.37413,43.69409,-1.662201,-3.789481
1340.,19.95665,20.15986,19.04502,21.36698,43.75679,-1.798474,-5.612345
1350.,19.94109,20.15601,19.04199,21.35931,43.81844,-1.934848,-7.473548
1360.,19.92517,20.15204,19.03899,21.35113,43.87906,-2.071328,-9.375016
1370.,19.9089,20.14794,19.03603,21.34244,43.93866,-2.207919,-11.31883
1380.,19.89228,20.14372,19.03311,21.33324,43.99724,-2.344628,-13.30724
1390.,19.8753,20.13938,19.0302,21.32354,44.05482,-2.481459,-15.34269
1400.,19.85797,20.1349,19.02732,21.31334,44.11141,-2.618418,-17.42787
1410.,19.84029,20.13029,19.02445,21.30263,44.16701,-2.755511,-19.56567
1420.,19.82225,20.12555,19.0216,21.29143,44.22165,-2.892742,-21.75929
1430.,19.80418,20.12047,19.01883,21.27984,44.27532,-3.029673,-22.90227
1440.,19.78632,20.11491,19.0162,21.26809,44.32805,-3.165988,-23.24084
1450.,19.76867,20.10888,19.01371,21.25627,44.37983,-3.301701,-23.58084
1460.,19.75121,20.10237,19.01134,21.24436,44.43069,-3.436825,-23.92229
1470.,19.73395,20.09539,19.0091,21.23238,44.48064,-3.571376,-24.26521
1480.,19.71689,20.08795,19.00699,21.22032,44.52969,-3.705367,-24.6096
1490.,19.70001,20.08005,19.00501,21.20818,44.57784,-3.838811,-24.95549
1500.,19.68332,20.07169,19.00314,21.19596,44.62512,-3.971722,-25.30289
1510.,19.66681,20.06288,19.00139,21.18366,44.67154,-4.104111,-25.65181
1520.,19.65048,20.05363,18.99975,21.17128,44.7171,-4.235993,-26.00227
1530.,19.63433,20.04393,18.99823,21.15881,44.76182,-4.367379,-26.35428
1540.,19.61834,20.03379,18.99681,21.14626,44.8057,-4.498282,-26.70787
1550.,19.60252,20.02321,18.9955,21.13363,44.84877,-4.628714,-27.06304
1560.,19.58687,20.0122,18.99429,21.12092,44.89102,-4.758685,-27.41982
1570.,19.57137,20.00076,18.99319,21.10812,44.93247,-4.888209,-27.77822
1580.,19.55604,19.9889,18.99218,21.09524,44.97314,-5.017296,-28.13826
1590.,19.54085,19.97662,18.99126,21.08227,45.01302,-5.145958,-28.49996
1600.,19.52582,19.96391,18.99044,21.06922,45.05214,-5.274205,-28.86333
1610.,19.51093,19.9508,18.98971,21.05608,45.0905,-5.402048,-29.2284
1620.,19.49619,19.93727,18.98906,21.04286,45.12811,-5.529498,-29.59517
1630.,19.48159,19.92334,18.98851,21.02954,45.16498,-5.656565,-29.96368
1640.,19.46713,19.909,18.98803,21.01614,45.20112,-5.783259,-30.33393
1650.,19.4528,19.89426,18.98763,21.00265,45.23654,-5.90959,-30.70595
1660.,19.43861,19.87912,18.98731,20.98908,45.27125,-6.035568,-31.07976
1670.,19.42454,19.86359,18.98707,20.97541,45.30526,-6.161203,-31.45537
1680.,19.4106,19.84767,18.9869,20.96165,45.33858,-6.286504,-31.83281
1690.,19.39678,19.83136,18.9868,20.9478,45.37121,-6.41148,-32.2121
1700.,19.38307,19.81467,18.98677,20.93387,45.40317,-6.53614,-32.59326
1710.,19.36949,19.7976,18.9868,20.91984,45.43446,-6.660494,-32.97631
1720.,19.35602,19.78014,18.9869,20.90572,45.4651,-6.78455,-33.36128
1730.,19.34266,19.76232,18.98706,20.8915,45.49509,-6.908317,-33.74817
1740.,19.32941,19.74412,18.98728,20.8772,45.52443,-7.031803,-34.13703
1750.,19.31627,19.72555,18.98755,20.8628,45.55315,-7.155016,-34.52786
1760.,19.30322,19.70661,18.98788,20.8483,45.58124,-7.277966,-34.9207
1770.,19.29016,19.68723,18.98814,20.83361,45.51942,-7.400658,-35.28589
1780.,19.27646,19.66731,18.98753,20.81824,45.15521,-7.523072,-35.29251
1790.,19.26177,19.64649,18.98568,20.80188,44.7955,-7.645865,-35.29787
1800.,19.24611,19.62478,18.9826,20.78452,44.44021,-7.769029,-35.30403
1810.,19.22948,19.6022,18.97831,20.7662,44.08925,-7.892555,-35.31097
1820.,19.21192,19.57876,18.97284,20.74692,43.74255,-8.016436,-35.31867
1830.,19.19342,19.55449,18.96621,20.72671,43.40003,-8.140662,-35.32713
1840.,19.17402,19.52939,18.95843,20.70558,43.06162,-8.265228,-35.33633
1850.,19.15372,19.50348,18.94952,20.68355,42.72725,-8.390124,-35.34626
1860.,19.13254,19.47678,18.9395,20.66064,42.39684,-8.515345,-35.35689
1870.,19.1105,19.44929,18.92839,20.63685,42.07033,-8.640884,-35.36823
1880.,19.08761,19.42103,18.9162,20.61221,41.74764,-8.766734,-35.38026
1890.,19.06389,19.39202,18.90296,20.58673,41.42871,-8.892888,-35.39297
1900.,19.03934,19.36227,18.88868,20.56042,41.11347,-9.019206,-35.38969
1910.,19.01399,19.33179,18.87337,20.53331,40.80185,-9.145313,-35.34149
1920.,18.98785,19.30059,18.85705,20.50541,40.4938,-9.27121,-35.29394
1930.,18.96092,19.26868,18.83975,20.47675,40.18924,-9.396898,-35.24703
1940.,18.93323,19.23608,18.82146,20.44733,39.88813,-9.522378,-35.20076
1950.,18.90479,19.20281,18.80222,20.41716,39.5904,-9.647653,-35.1551
1960.,18.87561,19.16886,18.78204,20.38627,39.296,-9.772722,-35.11004
1970.,18.84571,19.13426,18.76092,20.35466,39.00486,-9.897588,-35.06558
1980.,18.81509,19.09902,18.7389,20.32235,38.71694,-10.02225,-35.0217
1990.,18.78378,19.06315,18.71598,20.28935,38.43219,-10.14672,-34.97839
2000.,18.75177,19.02665,18.69217,20.25567,38.15054,-10.27098,-34.93563
2010.,18.71909,18.98954,18.6675,20.22132,37.87195,-10.39505,-34.89343
2020.,18.68575,18.95184,18.64197,20.18632,37.59637,-10.51892,-34.85175
2030.,18.65175,18.91354,18.6156,20.15067,37.32375,-10.6426,-34.81061
2040.,18.61711,18.87467,18.5884,20.1144,37.05403,-10.76609,-34.76997
2050.,18.58184,18.83523,18.56039,20.07751,36.78718,-10.88938,-34.72985
2060.,18.54596,18.79523,18.53159,20.04001,36.52315,-11.01249,-34.69021
2070.,18.50946,18.75468,18.50199,20.00191,36.26188,-11.13541,-34.65106
2080.,18.47236,18.71359,18.47162,19.96322,36.00335,-11.25815,-34.61238
2090.,18.43468,18.67198,18.44049,19.92395,35.74749,-11.3807,-34.57417
2100.,18.39642,18.62984,18.4086,19.88412,35.49427,-11.50307,-34.53642
2110.,18.3576,18.58719,18.37598,19.84374,35.24365,-11.62526,-34.49911
2120.,18.31821,18.54404,18.34264,19.8028,34.99559,-11.74728,-34.46223
2130.,18.27828,18.5004,18.30858,19.76133,34.75004,-11.86912,-34.42579
2140.,18.2378,18.45627,18.27382,19.71933,34.50696,-11.99078,-34.38977
2150.,18.1968,18.41166,18.23836,19.67682,34.26632,-12.11228,-34.35415
2160.,18.15527,18.36659,18.20223,19.63379,34.02808,-12.2336,-34.31895
2170.,18.11324,18.32105,18.16542,19.59027,33.7922,-12.35476,-34.28413
2180.,18.0707,18.27506,18.12796,19.54625,33.55864,-12.47575,-34.24971
2190.,18.02766,18.22863,18.08985,19.50175,33.32737,-12.59658,-34.21566
2200.,17.98414,18.18176,18.0511,19.45677,33.09835,-12.71725,-34.18199
2210.,17.94014,18.13446,18.01172,19.41133,32.87154,-12.83775,-34.14868
2220.,17.89567,18.08674,17.97172,19.36543,32.64692,-12.9581,-34.11573
2230.,17.85074,18.0386,17.93112,19.31908,32.42445,-13.0783,-34.08312
2240.,17.80536,17.99006,17.88991,19.27228,32.20409,-13.19834,-34.05086
2250.,17.75952,17.94111,17.84812,19.22506,31.98582,-13.31823,-34.01894
2260.,17.71325,17.89177,17.80575,19.1774,31.76959,-13.43797,-33.98735
2270.,17.66655,17.84204,17.7628,19.12933,31.55539,-13.55756,-33.95607
2280.,17.61942,17.79193,17.7193,19.08084,31.34318,-13.67701,-33.92512
2290.,17.57187,17.74145,17.67524,19.03195,31.13293,-13.79631,-33.89447
2300.,17.52392,17.6906,17.63063,18.98266,30.9246,-13.91547,-33.86413
2310.,17.47556,17.63938,17.58549,18.93297,30.71818,-14.03449,-33.83408
2320.,17.4268,17.58781,17.53983,18.88291,30.51363,-14.15338,-33.80433
2330.,17.37765,17.53589,17.49364,18.83246,30.31092,-14.27213,-33.77486
2340.,17.32812,17.48363,17.44694,18.78165,30.11003,-14.39075,-33.74567
2350.,17.27822,17.43103,17.39974,18.73047,29.91093,-14.50923,-33.71675
2360.,17.22794,17.3781,17.35204,18.67893,29.71359,-14.62759,-33.6881
2370.,17.1773,17.32484,17.30386,18.62703,29.51799,-14.74581,-33.65971
2380.,17.12629,17.27126,17.2552,18.5748,29.32406,-14.86337,-33.54387
2390.,17.07494,17.21737,17.20606,18.52225,29.13178,-14.98025,-33.42471
2400.,17.02325,17.16317,17.15646,18.46938,28.94111,-15.09645,-33.30594
2410.,16.97121,17.10866,17.10641,18.41621,28.75204,-15.21198,-33.18757
2420.,16.91884,17.05386,17.05591,18.36272,28.56455,-15.32686,-33.06958
2430.,16.86615,16.99878,17.00496,18.30895,28.37861,-15.4411,-32.95197
2440.,16.81314,16.9434,16.95359,18.25488,28.1942,-15.55469,-32.83473
2450.,16.75981,16.88775,16.90179,18.20052,28.01129,-15.66765,-32.71786
2460.,16.70618,16.83182,16.84957,18.14589,27.82988,-15.77999,-32.60135
2470.,16.65224,16.77563,16.79694,18.09098,27.64993,-15.89171,-32.4852
2480.,16.59801,16.71917,16.74391,18.0358,27.47143,-16.00283,-32.36939
2490.,16.54348,16.66246,16.69048,17.98035,27.29435,-16.11335,-32.25392
2500.,16.48867,16.60549,16.63666,17.92465,27.11868,-16.22327,-32.13879
2510.,16.43359,16.54827,16.58245,17.8687,26.94439,-16.33262,-32.024
2520.,16.37822,16.49081,16.52787,17.8125,26.77148,-16.44138,-31.90952
2530.,16.32259,16.43311,16.47292,17.75606,26.59991,-16.54958,-31.79537
2540.,16.26669,16.37517,16.4176,17.69937,26.42967,-16.65722,-31.68154
2550.,16.21054,16.31701,16.36193,17.64246,26.26074,-16.7643,-31.56801
2560.,16.15413,16.25862,16.3059,17.58532,26.0931,-16.87083,-31.45479
2570.,16.09747,16.20002,16.24953,17.52795,25.92675,-16.97683,-31.34187
2580.,16.04057,16.14119,16.19282,17.47036,25.76165,-17.08229,-31.22924
2590.,15.98343,16.08216,16.13578,17.41256,25.59779,-17.18722,-31.11691
2600.,15.92605,16.02292,16.0784,17.35455,25.43515,-17.29163,-31.00486
2610.,15.86844,15.96347,16.02071,17.29634,25.27373,-17.39553,-30.89309
2620.,15.81061,15.90383,15.9627,17.23792,25.11349,-17.49893,-30.7816
2630.,15.75256,15.84399,15.90437,17.17931,24.95443,-17.60182,-30.67038
2640.,15.69429,15.78395,15.84574,17.1205,24.79654,-17.70421,-30.55943
2650.,15.6358,15.72374,15.78681,17.06151,24.63978,-17.80612,-30.44875
2660.,15.57711,15.66334,15.72759,17.00233,24.48416,-17.90755,-30.33832
2670.,15.51821,15.60275,15.66807,16.94297,24.32965,-18.0085,-30.22815
2680.,15.45911,15.542,15.60827,16.88343,24.17624,-18.10898,-30.11824
2690.,15.39982,15.48107,15.54819,16.82372,24.02391,-18.20899,-30.00857
2700.,15.34033,15.41997,15.48784,16.76385,23.87266,-18.30855,-29.89914
2710.,15.28066,15.35871,15.42721,16.7038,23.72246,-18.40765,-29.78995
2720.,15.2208,15.29728,15.36632,16.6436,23.5733,-18.5063,-29.68101
2730.,15.16076,15.2357,15.30517,16.58323,23.42518,-18.60451,-29.57229
2740.,15.10054,15.17397,15.24376,16.52271,23.27807,-18.70229,-29.4638
2750.,15.04015,15.11208,15.1821,16.46204,23.13196,-18.79963,-29.35554
2760.,14.97959,15.05004,15.1202,16.40122,22.98684,-18.89655,-29.24751
2770.,14.91886,14.98786,15.05805,16.34026,22.8427,-18.99304,-29.13969
2780.,14.85797,14.92553,14.99566,16.27916,22.69952,-19.08912,-29.03209
2790.,14.79692,14.86307,14.93304,16.21791,22.55729,-19.18479,-28.9247
2800.,14.73572,14.80047,14.87018,16.15654,22.41601,-19.28005,-28.81752
2810.,14.67436,14.73774,14.80711,16.09503,22.27565,-19.37491,-28.71055
2820.,14.61285,14.67488,14.74381,16.03339,22.1362,-19.46938,-28.60378
2830.,14.55119,14.61189,14.68029,15.97163,21.99766,-19.56345,-28.49721
2840.,14.48939,14.54878,14.61656,15.90974,21.86002,-19.65713,-28.39084
2850.,14.42745,14.48554,14.55263,15.84774,21.7232,-19.75041,-28.25495
2860.,14.36537,14.42219,14.48852,15.78563,21.58716,-19.84328,-28.10345
2870.,14.30316,14.35872,14.42422,15.72341,21.45191,-19.93573,-27.95227
2880.,14.24081,14.29514,14.35975,15.66109,21.31741,-20.02778,-27.80141
2890.,14.17833,14.23145,14.2951,15.59868,21.18368,-20.11943,-27.65087
2900.,14.11572,14.16765,14.23028,15.53616,21.05069,-20.21069,-27.50065
2910.,14.05299,14.10374,14.16529,15.47355,20.91845,-20.30155,-27.35074
2920.,13.99014,14.03973,14.10013,15.41085,20.78693,-20.39203,-27.20114
2930.,13.92717,13.97562,14.03482,15.34805,20.65612,-20.48213,-27.05185
2940.,13.86408,13.91141,13.96934,15.28517,20.52604,-20.57185,-26.90286
2950.,13.80088,13.8471,13.90371,15.22221,20.39665,-20.6612,-26.75417
2960.,13.73757,13.7827,13.83793,15.15916,20.26795,-20.75019,-26.60578
2970.,13.67414,13.71821,13.77199,15.09603,20.13994,-20.83881,-26.45768
2980.,13.61062,13.65363,13.70591,15.03282,20.01261,-20.92707,-26.30987
2990.,13.54698,13.58896,13.63968,14.96954,19.88594,-21.01497,-26.16235
3000.,13.48325,13.52421,13.57332,14.90618,19.75993,-21.10252,-26.01512
3010.,13.41942,13.45937,13.50681,14.84275,19.63457,-21.18973,-25.86817
3020.,13.35549,13.39446,13.44017,14.77925,19.50986,-21.2766,-25.7215
3030.,13.29146,13.32946,13.37339,14.71568,19.38578,-21.36312,-25.57511
3040.,13.22734,13.26439,13.30649,14.65205,19.26233,-21.44931,-25.429
3050.,13.16314,13.19924,13.23945,14.58835,19.1395,-21.53517,-25.28315
3060.,13.09884,13.13402,13.17229,14.52459,19.01728,-21.6207,-25.13758
3070.,13.03446,13.06873,13.10501,14.46077,18.89566,-21.70591,-24.99227
3080.,12.96999,13.00337,13.03761,14.39689,18.77465,-21.7908,-24.84723
3090.,12.90545,12.93794,12.97008,14.33296,18.65422,-21.87537,-24.70246
3100.,12.84082,12.87245,12.90245,14.26897,18.53438,-21.95963,-24.55794
3110.,12.77611,12.80689,12.8347,14.20493,18.41511,-22.04358,-24.41368
3120.,12.71133,12.74127,12.76684,14.14084,18.29642,-22.12723,-24.26968
3130.,12.64648,12.6756,12.69887,14.07669,18.17828,-22.21057,-24.12593
3140.,12.58155,12.60986,12.63079,14.0125,18.0607,-22.29361,-23.98243
3150.,12.51656,12.54407,12.56261,13.94827,17.94367,-22.37636,-23.83918
3160.,12.45149,12.47822,12.49433,13.88399,17.82719,-22.45881,-23.69618
3170.,12.38636,12.41232,12.42595,13.81967,17.71124,-22.54098,-23.55343
3180.,12.32117,12.34636,12.35747,13.7553,17.59582,-22.62286,-23.41091
3190.,12.25591,12.28036,12.28889,13.6909,17.48092,-22.70445,-23.26864
3200.,12.19059,12.21431,12.22022,13.62646,17.36655,-22.78577,-23.12661
3210.,12.12522,12.14821,12.15146,13.56198,17.25268,-22.86681,-22.98481
3220.,12.05978,12.08207,12.08261,13.49747,17.13932,-22.94757,-22.84325
3230.,11.99429,12.01588,12.01368,13.43293,17.02646,-23.02807,-22.70192
3240.,11.92875,11.94965,11.94465,13.36835,16.91409,-23.10829,-22.56083
3250.,11.86315,11.88338,11.87555,13.30374,16.80222,-23.18825,-22.41996
3260.,11.7975,11.81707,11.80636,13.23911,16.69082,-23.26795,-22.27932
3270.,11.7318,11.75072,11.73709,13.17444,16.5799,-23.34739,-22.13891
3280.,11.66605,11.68433,11.66775,13.10975,16.46946,-23.42657,-21.99872
3290.,11.60026,11.61791,11.59833,13.04504,16.35948,-23.5055,-21.85875
3300.,11.53442,11.55146,11.52883,12.9803,16.24996,-23.58418,-21.71901
3310.,11.46854,11.48497,11.45926,12.91554,16.14089,-23.66261,-21.57948
3320.,11.40262,11.41845,11.38963,12.85075,16.03226,-23.7406,-21.44212
3330.,11.33666,11.3519,11.31998,12.78595,15.92402,-23.8178,-21.30871
3340.,11.27066,11.28532,11.25029,12.72113,15.81617,-23.89421,-21.17549
3350.,11.20463,11.21871,11.18058,12.65629,15.7087,-23.96985,-21.04247
3360.,11.13856,11.15208,11.11085,12.59144,15.60161,-24.04472,-20.90964
3370.,11.07246,11.08543,11.04109,12.52657,15.4949,-24.11884,-20.777
3380.,11.00633,11.01876,10.97131,12.46169,15.38857,-24.1922,-20.64455
3390.,10.94018,10.95206,10.90151,12.3968,15.2826,-24.26482,-20.51228
3400.,10.874,10.88535,10.83169,12.3319,15.177,-24.3367,-20.3802
3410.,10.8078,10.81862,10.76186,12.267,15.07176,-24.40786,-20.2483
3420.,10.74157,10.75188,10.69201,12.20209,14.96688,-24.4783,-20.11659
3430.,10.67532,10.68512,10.62215,12.13718,14.86235,-24.54803,-19.98506
3440.,10.60906,10.61836,10.55228,12.07226,14.75818,-24.61706,-19.8537
